N,input_state,basis,time,herald,singles_ch2,coinc_ch2,singles_ch4,coinc_ch4,singles_ch6,coinc_ch6,singles_ch8,coinc_ch8,singles_ch7,coinc_ch7,int_time
4,0,,2026-07-19T18:45:43.425362,84633,10004,2994,10004,1056,10004,20,10004,2,18579,6,1.0294892999954754
4,0,,2026-07-19T18:45:44.454375,84824,10035,2919,10035,986,10035,18,10035,4,18836,4,1.0286550000018906
4,0,,2026-07-19T18:45:45.482207,84560,10067,2987,10067,986,10067,20,10067,4,18762,1,1.0274057000060566
4,0,,2026-07-19T18:45:46.511761,84297,10116,3100,10116,1039,10116,24,10116,3,19115,4,1.0291378999972949
4,0,,2026-07-19T18:45:47.539007,85257,10096,2979,10096,958,10096,21,10096,1,18978,5,1.0269045999884838
4,0,,2026-07-19T18:45:48.567313,84428,9993,2965,9993,974,9993,26,9993,6,18739,9,1.0280296999990242
4,0,,2026-07-19T18:45:49.595693,84369,9983,2924,9983,973,9983,20,9983,4,18838,4,1.0279581000067992
4,0,,2026-07-19T18:45:50.624246,84720,10152,3005,10152,1062,10152,23,10152,3,19261,8,1.0282069000095362
4,0,,2026-07-19T18:45:51.652432,85164,10122,3030,10122,1010,10122,27,10122,6,19101,7,1.0279152000002796
4,0,,2026-07-19T18:45:52.681090,84859,9963,2986,9963,981,9963,16,9963,11,18901,6,1.0283067999989726
4,0,,2026-07-19T18:45:53.708733,85109,10076,3042,10076,964,10076,18,10076,4,19222,4,1.0272910999919986
4,0,,2026-07-19T18:45:54.738274,83894,9964,2954,9964,936,9964,25,9964,2,18920,5,1.0289512000017567
4,0,,2026-07-19T18:45:55.768317,84384,10072,2970,10072,988,10072,10,10072,6,18875,14,1.0297254999895813
4,0,,2026-07-19T18:45:56.796990,85158,9999,3003,9999,1013,9999,19,9999,1,19032,6,1.0283170000038808
4,0,,2026-07-19T18:45:57.825715,83840,9936,2980,9936,968,9936,14,9936,7,19058,6,1.0283887999976287
4,0,,2026-07-19T18:45:58.854800,84736,9984,2980,9984,1048,9984,18,9984,5,18998,2,1.028695200002403
4,0,,2026-07-19T18:45:59.883286,84237,10135,3098,10135,939,10135,19,10135,1,19064,6,1.028280700003961
4,0,,2026-07-19T18:46:00.911870,84422,10040,2979,10040,992,10040,28,10040,7,18937,9,1.0281723999942187
4,0,,2026-07-19T18:46:01.940487,84835,10193,3001,10193,1025,10193,20,10193,1,18960,7,1.0283388999960152
4,0,,2026-07-19T18:46:02.969570,85063,10108,2997,10108,1006,10108,22,10108,5,19044,6,1.0286796000000322
4,0,,2026-07-19T18:46:03.997891,84513,10146,3001,10146,1027,10146,15,10146,4,18830,8,1.0278945000027306
4,0,,2026-07-19T18:46:05.026224,84957,10091,2995,10091,1037,10091,22,10091,4,18971,7,1.027970399998594
4,0,,2026-07-19T18:46:06.054573,84585,9918,3082,9918,927,9918,21,9918,5,19052,7,1.028041099998518
4,0,,2026-07-19T18:46:07.081357,85063,10043,2994,10043,986,10043,16,10043,3,19224,9,1.026546100009
4,0,,2026-07-19T18:46:08.110754,84689,10022,2956,10022,981,10022,22,10022,5,18928,5,1.0290384999971138
4,0,,2026-07-19T18:46:09.139583,84328,9999,3038,9999,991,9999,14,9999,7,18952,7,1.0285194000025513
4,0,,2026-07-19T18:46:10.168522,84489,10136,2958,10136,987,10136,23,10136,10,18766,5,1.0285875999979908
4,0,,2026-07-19T18:46:11.196772,84444,10104,2976,10104,969,10104,19,10104,5,18603,8,1.0278795000049286
4,0,,2026-07-19T18:46:12.225585,84735,10319,3138,10319,1031,10319,17,10319,7,18867,7,1.028497100007371
4,0,,2026-07-19T18:46:13.254084,84722,10035,3012,10035,995,10035,22,10035,1,18903,6,1.02817619999405
4,0,,2026-07-19T18:46:14.282285,84813,10053,2995,10053,989,10053,17,10053,4,19026,7,1.027795200003311
4,0,,2026-07-19T18:46:15.311728,84892,10201,3023,10201,985,10201,26,10201,3,18860,10,1.0290015999926254
4,0,,2026-07-19T18:46:16.340249,84787,10182,3097,10182,1027,10182,23,10182,3,18805,7,1.0281591000093613
4,0,,2026-07-19T18:46:17.367261,84421,9989,2995,9989,943,9989,20,9989,7,18759,6,1.0267120999924373
4,0,,2026-07-19T18:46:18.396913,84663,9887,3087,9887,954,9887,21,9887,3,18982,7,1.0292719999997644
4,0,,2026-07-19T18:46:19.426270,84974,10089,3028,10089,954,10089,25,10089,3,18824,5,1.0290765000099782
4,0,,2026-07-19T18:46:20.455735,84872,10045,2989,10045,1043,10045,17,10045,1,18943,3,1.0287771000002977
4,0,,2026-07-19T18:46:21.485546,84719,10162,3082,10162,1003,10162,18,10162,2,18842,8,1.0294296000065515
4,0,,2026-07-19T18:46:22.514429,84569,9878,3090,9878,917,9878,24,9878,5,18863,4,1.0285692000034032
4,0,,2026-07-19T18:46:23.543807,84506,9946,3015,9946,1008,9946,17,9946,10,18842,3,1.0290506999881472
4,0,,2026-07-19T18:46:24.572448,84386,10202,3001,10202,1003,10202,16,10202,4,18830,11,1.0282317999954103
4,0,,2026-07-19T18:46:25.599975,84856,10122,2994,10122,1032,10122,22,10122,3,18671,5,1.0271088000008604
4,0,,2026-07-19T18:46:26.628115,84265,9885,2910,9885,913,9885,21,9885,1,18865,2,1.027830000006361
4,0,,2026-07-19T18:46:27.657240,84508,10074,3025,10074,980,10074,16,10074,4,19123,3,1.0287647999939509
4,0,,2026-07-19T18:46:28.685467,84643,10076,3049,10076,908,10076,16,10076,6,18836,4,1.027754200011259
4,0,,2026-07-19T18:46:29.713861,84265,10078,2997,10078,1029,10078,28,10078,4,19150,2,1.0281529000058072
4,0,,2026-07-19T18:46:30.743288,84676,9832,2864,9832,960,9832,21,9832,4,18864,6,1.0289649000042118
4,0,,2026-07-19T18:46:31.772033,84899,9937,2957,9937,1000,9937,13,9937,5,18628,9,1.028349000000162
4,0,,2026-07-19T18:46:32.801963,85244,10255,3043,10255,1005,10255,21,10255,4,18648,5,1.0295999999943888
4,0,,2026-07-19T18:46:33.829962,84784,10150,3009,10150,982,10150,22,10150,3,19104,10,1.0276390000071842
4,0,,2026-07-19T18:46:34.859353,84018,9934,3018,9934,998,9934,14,9934,5,18894,7,1.029036799998721
4,0,,2026-07-19T18:46:35.887737,84473,10260,3130,10260,962,10260,17,10260,4,19015,7,1.0276929999963613
4,0,,2026-07-19T18:46:36.916235,84943,10081,2942,10081,999,10081,13,10081,3,18857,9,1.0281504000013229
4,0,,2026-07-19T18:46:37.945110,84092,10035,3006,10035,995,10035,20,10035,0,18703,9,1.0285106999945128
4,0,,2026-07-19T18:46:38.972416,84529,10050,2983,10050,1012,10050,15,10050,2,18838,7,1.0269427000021096
4,0,,2026-07-19T18:46:40.000698,84430,9956,2974,9956,1037,9956,23,9956,5,18861,4,1.0279310999903828
4,0,,2026-07-19T18:46:41.029090,84431,9875,2967,9875,944,9875,19,9875,5,19062,5,1.0280168999888701
4,0,,2026-07-19T18:46:42.057783,84901,9886,2983,9886,986,9886,23,9886,8,18951,5,1.028396599998814
4,0,,2026-07-19T18:46:43.087105,84254,9890,2932,9890,1000,9890,21,9890,1,19125,10,1.028862899998785
4,0,,2026-07-19T18:46:44.116455,84758,9859,2885,9859,942,9859,24,9859,4,19011,6,1.0290315999882296
4,0,,2026-07-19T18:46:45.144716,84671,9934,2978,9934,980,9934,22,9934,2,18807,2,1.0277589000033913
4,0,,2026-07-19T18:46:46.173176,84496,10121,3002,10121,978,10122,17,10122,3,19238,12,1.0281486000021687
4,0,,2026-07-19T18:46:47.202106,84991,10162,2978,10162,1029,10161,17,10161,1,18811,6,1.0284286999958567
4,0,,2026-07-19T18:46:48.230791,84336,10095,2981,10095,964,10095,21,10095,4,18763,3,1.0283268999919528
4,0,,2026-07-19T18:46:49.258239,84592,10128,3116,10128,959,10128,27,10128,3,18872,7,1.0271134000067832
4,0,,2026-07-19T18:46:50.287404,84465,9998,2938,9998,983,9998,11,9998,4,18838,6,1.0288360999984434
4,0,,2026-07-19T18:46:51.315059,84437,10171,3040,10171,1030,10171,18,10171,5,18883,9,1.0271730999957072
4,0,,2026-07-19T18:46:52.344260,84852,10123,3044,10123,982,10123,26,10123,4,18957,11,1.0287656000000425
4,0,,2026-07-19T18:46:53.372258,84821,10155,2998,10155,1044,10155,18,10155,2,19007,9,1.0276472000114154
4,0,,2026-07-19T18:46:54.401378,84260,9843,2941,9843,994,9844,21,9844,5,19086,14,1.028781999993953
4,0,,2026-07-19T18:46:55.429347,85121,10216,3050,10216,966,10215,31,10215,3,18907,6,1.0276367000042228
4,0,,2026-07-19T18:46:56.458022,84147,9956,2975,9956,1048,9956,18,9956,3,18982,7,1.0283883999945829
4,0,,2026-07-19T18:46:57.486246,84380,9977,2958,9977,947,9977,28,9977,8,19026,4,1.027899000007892
4,0,,2026-07-19T18:46:58.515623,84627,10109,3016,10109,1068,10109,25,10109,5,19055,7,1.0289593000052264
4,0,,2026-07-19T18:46:59.544928,84946,9919,2988,9919,990,9919,22,9919,5,18842,3,1.0289391000114847
4,0,,2026-07-19T18:47:00.573015,84794,9921,2856,9921,998,9921,17,9921,3,19139,5,1.027690300004906
4,0,,2026-07-19T18:47:01.602127,84747,9925,3011,9925,941,9925,21,9925,4,18808,3,1.028737300002831
4,0,,2026-07-19T18:47:02.630228,84001,9909,2954,9909,988,9909,22,9909,2,18884,10,1.0277306999923894
4,0,,2026-07-19T18:47:03.658594,84150,10024,2963,10024,982,10024,23,10024,5,18833,7,1.0280238999985158
4,0,,2026-07-19T18:47:04.687601,84620,9987,3103,9987,940,9987,20,9987,4,18851,6,1.0286569000018062
4,0,,2026-07-19T18:47:05.714817,84540,9993,3017,9993,993,9993,23,9993,10,18874,9,1.0268936000065878
4,0,,2026-07-19T18:47:06.743929,84362,9920,2997,9920,898,9920,17,9920,3,18968,7,1.0287088000040967
4,0,,2026-07-19T18:47:07.771774,85234,10243,3040,10243,1030,10243,24,10243,7,18964,6,1.0275218000024324
4,0,,2026-07-19T18:47:08.798982,84263,9955,2962,9955,983,9955,22,9955,3,18981,6,1.0268975000071805
4,0,,2026-07-19T18:47:09.828242,84132,9741,2947,9741,961,9741,26,9741,5,18875,8,1.0289229000045452
4,0,,2026-07-19T18:47:10.854857,84638,10061,2964,10061,965,10061,20,10061,6,18724,8,1.0262751999980537
4,0,,2026-07-19T18:47:11.883228,83956,9832,2939,9832,996,9832,24,9832,11,18794,6,1.0281583000032697
4,0,,2026-07-19T18:47:12.909989,84092,9807,2909,9807,988,9807,18,9807,12,18886,5,1.026437900000019
4,0,,2026-07-19T18:47:13.936606,84244,10040,2989,10040,990,10040,16,10040,8,18818,6,1.0262939000094775
4,0,,2026-07-19T18:47:14.964687,84537,9901,2981,9901,954,9901,19,9901,5,18814,3,1.0278040999983205
4,0,,2026-07-19T18:47:15.992120,84091,9757,2938,9757,911,9757,26,9757,4,18821,4,1.0271448999992572
4,0,,2026-07-19T18:47:17.020151,84325,10097,3066,10097,963,10097,21,10097,4,18886,9,1.027734799994505
4,0,,2026-07-19T18:47:18.048282,84578,10035,3053,10035,977,10035,18,10035,8,18731,7,1.02776170001016
4,0,,2026-07-19T18:47:19.076769,84681,10254,3010,10254,1041,10254,19,10254,4,18843,7,1.0281256000016583
4,0,,2026-07-19T18:47:20.104874,84595,10031,3104,10031,908,10031,19,10031,3,19026,3,1.027769599997555
4,0,,2026-07-19T18:47:21.131752,84490,10018,2900,10018,993,10018,19,10018,3,18882,5,1.0265652000089176
4,0,,2026-07-19T18:47:22.160453,84313,9923,2912,9923,1000,9923,17,9923,3,19070,1,1.028517999991891
4,0,,2026-07-19T18:47:23.189210,84240,9816,2908,9816,941,9816,30,9816,9,18701,6,1.0283973000041442
4,0,,2026-07-19T18:47:24.217348,84287,9893,2967,9893,967,9893,29,9893,5,19020,3,1.0277076000056695
4,0,,2026-07-19T18:47:25.246756,83936,9956,2934,9956,984,9956,21,9956,4,18749,6,1.0290386999986367
4,0,,2026-07-19T18:47:26.275237,84702,9947,3004,9947,974,9947,24,9947,5,18734,9,1.0280643000005512
4,0,,2026-07-19T18:47:27.303433,84578,10074,3025,10074,976,10074,20,10074,4,19040,13,1.0278660000039963
4,0,,2026-07-19T18:47:28.332235,84777,10118,3011,10118,1058,10118,22,10118,4,18982,8,1.0285412999946857
4,0,,2026-07-19T18:47:29.360553,84958,10085,2948,10085,966,10085,29,10085,6,18873,8,1.0278744000097504
4,0,,2026-07-19T18:47:30.390037,84353,10142,3047,10142,1027,10142,20,10142,1,18952,6,1.0291124999930616
4,0,,2026-07-19T18:47:31.418534,84251,10030,3056,10030,1020,10030,21,10030,7,18919,8,1.0281574000109686
4,0,,2026-07-19T18:47:32.447565,84571,10039,3002,10039,974,10039,18,10039,3,19185,6,1.0286465999961365
4,0,,2026-07-19T18:47:33.475849,84754,10010,3037,10010,1053,10010,23,10010,7,18844,8,1.027917699990212
4,0,,2026-07-19T18:47:34.504480,84265,9846,2995,9846,977,9846,17,9846,8,18727,6,1.028392200008966
4,0,,2026-07-19T18:47:35.533407,84350,9961,2947,9961,976,9961,15,9961,3,18733,8,1.0285545000078855
4,0,,2026-07-19T18:47:36.563585,84232,9972,2983,9972,1000,9972,18,9972,6,18788,10,1.0298576999921352
4,0,,2026-07-19T18:47:37.592245,83973,9856,2870,9856,971,9856,23,9856,1,18793,7,1.0282683999976143
4,0,,2026-07-19T18:47:38.621461,84644,10020,2980,10020,973,10020,27,10020,5,18950,7,1.0288634000025922
4,0,,2026-07-19T18:47:39.650517,84482,10141,3028,10141,974,10141,20,10141,3,18840,6,1.0286569000018062
4,0,,2026-07-19T18:47:40.679176,84607,9955,2991,9955,989,9955,18,9955,5,18803,9,1.0283140999963507
4,0,,2026-07-19T18:47:41.707769,84392,10015,2991,10015,945,10015,19,10015,3,19075,9,1.0282389000058174
4,0,,2026-07-19T18:47:42.735850,84739,10150,2969,10150,1074,10150,13,10150,7,18915,11,1.0277424000087194
4,0,,2026-07-19T18:47:43.765060,84835,10064,3058,10064,993,10064,18,10064,3,18993,9,1.028858699995908
4,0,,2026-07-19T18:47:44.793163,83811,9880,2966,9880,976,9880,15,9880,4,18701,6,1.0276633000030415
4,0,,2026-07-19T18:47:45.821070,84595,10072,2975,10072,949,10072,25,10072,6,19185,6,1.0275212999986252
4,0,,2026-07-19T18:47:46.850056,84494,9878,2942,9878,971,9878,18,9878,5,18825,7,1.0286106999992626
4,0,,2026-07-19T18:47:47.877939,84966,10040,3029,10040,971,10040,17,10040,3,19145,8,1.027477399999043
4,0,,2026-07-19T18:47:48.907240,84739,10142,3035,10142,970,10142,21,10142,4,18835,12,1.0289458000042941
4,0,,2026-07-19T18:47:49.935936,84638,10035,3057,10035,946,10035,22,10035,2,18835,5,1.0282752999919467
4,0,,2026-07-19T18:47:50.965878,84588,10169,3023,10169,996,10169,19,10169,8,18989,3,1.029611299993121
4,0,,2026-07-19T18:47:51.995031,84754,9824,2897,9824,1014,9824,19,9824,4,19108,7,1.0288055000128224
4,0,,2026-07-19T18:47:53.023249,84155,9998,3035,9998,1008,9998,25,9998,3,19017,15,1.0278970999934245
4,0,,2026-07-19T18:47:54.051796,84397,9966,3008,9966,989,9966,21,9966,4,19050,4,1.0282392000081018
4,0,,2026-07-19T18:47:55.079258,84408,10048,2979,10048,952,10048,33,10048,5,19079,6,1.0271329000097467
4,0,,2026-07-19T18:47:56.108099,84080,9989,3004,9989,999,9989,27,9989,2,18845,5,1.0285370999918086
4,0,,2026-07-19T18:47:57.136509,84584,10055,3051,10055,991,10055,26,10055,4,18843,6,1.0280792999983532
4,0,,2026-07-19T18:47:58.166017,84834,10005,2926,10005,986,10005,26,10005,0,18842,5,1.0291905000049155
4,0,,2026-07-19T18:47:59.193389,85000,10011,2973,10011,962,10011,27,10011,8,18845,9,1.0270500000042375
4,0,,2026-07-19T18:48:00.220327,84069,9828,2936,9828,962,9828,13,9828,5,18816,5,1.0267133000015747
4,0,,2026-07-19T18:48:01.249295,84518,10122,3074,10122,987,10122,20,10122,6,18803,6,1.028721399998176
4,0,,2026-07-19T18:48:02.277865,84771,10047,3046,10047,998,10047,23,10047,5,19068,7,1.0282025000051362
4,0,,2026-07-19T18:48:03.305614,85084,10149,3062,10149,1013,10149,19,10149,4,19057,4,1.0274134000064805
4,0,,2026-07-19T18:48:04.334255,84628,9948,2949,9948,999,9948,14,9948,3,18976,11,1.0283530000015162
4,0,,2026-07-19T18:48:05.362038,84507,9955,2986,9955,1018,9955,22,9955,5,18390,11,1.0274539999954868
4,0,,2026-07-19T18:48:06.389949,84455,10065,3055,10065,993,10065,20,10065,9,18670,8,1.0276279999961844
4,0,,2026-07-19T18:48:07.418322,84333,10160,2971,10160,1078,10160,27,10160,1,18916,7,1.0280495999904815
4,0,,2026-07-19T18:48:08.446873,84837,10138,2967,10138,994,10138,21,10138,4,19005,10,1.028270100010559
4,0,,2026-07-19T18:48:09.475675,84475,10117,3105,10117,988,10117,25,10117,6,18804,6,1.0284047999884933
4,0,,2026-07-19T18:48:10.504405,84714,9999,2966,9999,949,9999,31,9999,7,18982,6,1.0283953000034671
4,0,,2026-07-19T18:48:11.532987,84139,10170,3029,10170,991,10170,16,10170,1,18870,3,1.028325399995083
4,0,,2026-07-19T18:48:12.560906,84234,10118,2966,10118,998,10118,27,10118,1,19168,2,1.0275267999968491
4,0,,2026-07-19T18:48:13.589861,84657,10017,2936,10017,963,10017,12,10017,9,19249,8,1.0284415000060108
4,0,,2026-07-19T18:48:14.618605,84444,10032,3082,10032,942,10032,16,10032,5,19024,8,1.0284098999982234
4,0,,2026-07-19T18:48:15.646924,84117,10164,3038,10164,978,10164,27,10164,3,18652,5,1.0280650999920908
4,0,,2026-07-19T18:48:16.675477,84565,9984,2921,9984,968,9984,19,9984,2,19007,6,1.0281353000027593
4,0,,2026-07-19T18:48:17.704197,84429,9925,2922,9925,954,9925,17,9925,4,18774,9,1.0283932000020286
4,0,,2026-07-19T18:48:18.732596,83774,10042,3062,10042,1010,10042,31,10042,3,18848,7,1.02804949998972
4,0,,2026-07-19T18:48:19.761666,84828,10112,2972,10112,1043,10112,22,10112,6,18798,5,1.028713699997752
4,0,,2026-07-19T18:48:20.789914,84444,9889,3010,9889,896,9889,18,9889,7,19013,7,1.0278155999985756
4,0,,2026-07-19T18:48:21.817797,84500,10014,3053,10014,941,10014,16,10014,8,18839,7,1.0275318999920273
4,0,,2026-07-19T18:48:22.846835,84018,9990,2911,9990,968,9990,27,9990,5,19163,9,1.0287290999985998
4,0,,2026-07-19T18:48:23.875309,84776,9994,2988,9994,980,9994,22,9994,5,19120,5,1.0280466000112938
4,0,,2026-07-19T18:48:24.904423,84677,9999,2993,9999,959,9999,14,9999,8,18723,9,1.0287814999901457
4,0,,2026-07-19T18:48:25.933276,84887,9998,3014,9998,967,9998,24,9998,2,19091,9,1.0285039999871515
4,0,,2026-07-19T18:48:26.961669,84239,9927,2922,9927,990,9927,21,9927,9,19024,7,1.0280816000013147
4,0,,2026-07-19T18:48:27.990425,84289,10185,2929,10185,1039,10185,20,10185,5,18766,7,1.0283888999983901
4,0,,2026-07-19T18:48:29.018219,84012,9911,3039,9911,896,9911,22,9911,8,19121,10,1.0274016999901505
4,0,,2026-07-19T18:48:30.047735,84178,10092,3010,10092,1009,10092,15,10092,5,19179,5,1.029120100007276
4,0,,2026-07-19T18:48:31.075909,84556,9966,3032,9966,992,9966,23,9966,5,19056,7,1.0277175000082934
4,0,,2026-07-19T18:48:32.104823,83800,10000,2966,10000,989,10000,20,10000,4,18646,4,1.0285593000007793
4,0,,2026-07-19T18:48:33.133487,84515,10146,3049,10146,971,10146,20,10146,2,18918,5,1.0282943999918643
4,0,,2026-07-19T18:48:34.160352,84154,10121,2953,10121,1045,10121,19,10121,1,18796,8,1.0265045999985887
4,0,,2026-07-19T18:48:35.189207,84781,10070,2988,10070,968,10070,17,10070,4,18873,7,1.0285224000108428
4,0,,2026-07-19T18:48:36.218187,84892,9941,2979,9941,973,9941,26,9941,6,18787,8,1.0286151000036625
4,0,,2026-07-19T18:48:37.246440,84620,10105,2996,10105,1031,10105,21,10105,2,18900,5,1.0278947000042535
4,0,,2026-07-19T18:48:38.274998,84500,10172,3079,10172,940,10172,24,10172,4,18860,5,1.0281786999985343
4,0,,2026-07-19T18:48:39.304182,84337,10037,2952,10037,990,10037,16,10037,4,19079,1,1.0286916000040947
4,0,,2026-07-19T18:48:40.332448,84545,9934,2957,9934,1007,9934,28,9934,3,18765,4,1.0278761999943526
4,0,,2026-07-19T18:48:41.361485,84553,10154,3071,10154,960,10154,20,10154,1,18759,4,1.0286857000028249
4,0,,2026-07-19T18:48:42.389901,83931,10128,3129,10128,985,10128,27,10128,5,18980,8,1.0280034000024898
4,0,,2026-07-19T18:48:43.418350,84602,10073,2916,10073,999,10073,21,10073,6,19001,13,1.0281298999907449
4,0,,2026-07-19T18:48:44.448941,84126,9969,2914,9969,948,9969,22,9969,7,18915,3,1.0302218000142602
4,0,,2026-07-19T18:48:45.477754,84950,9898,2975,9898,945,9898,25,9898,7,18974,8,1.0283936000050744
4,0,,2026-07-19T18:48:46.505089,83882,9912,3007,9912,958,9912,17,9912,8,18944,11,1.0270541999925626
4,0,,2026-07-19T18:48:47.533008,84817,10141,2995,10141,1006,10141,16,10141,5,18892,6,1.0275637000013376
4,0,,2026-07-19T18:48:48.562241,85103,9823,2899,9823,975,9823,21,9823,3,19097,9,1.0288734000059776
4,0,,2026-07-19T18:48:49.591328,84768,10065,3056,10065,953,10065,25,10065,6,18738,2,1.0286753999971552
4,0,,2026-07-19T18:48:50.619257,84924,10148,3085,10148,969,10148,18,10148,9,18766,3,1.0275803999975324
4,0,,2026-07-19T18:48:51.647755,84380,9919,3003,9919,973,9919,25,9919,6,18842,5,1.0281331000005594
4,0,,2026-07-19T18:48:52.677017,84196,10126,3058,10126,975,10126,15,10126,5,18933,2,1.0284515999956056
4,0,,2026-07-19T18:48:53.706340,84581,10085,2984,10085,1008,10085,19,10085,2,18849,6,1.0287649999954738
4,0,,2026-07-19T18:48:54.734657,84074,9969,2916,9969,1021,9969,21,9969,2,18863,6,1.027978300000541
4,0,,2026-07-19T18:48:55.764060,84787,9965,3019,9965,1005,9965,17,9965,5,19176,8,1.0290689999965252
4,0,,2026-07-19T18:48:56.792717,84963,9987,2984,9987,994,9987,25,9987,1,18784,4,1.0283117999933893
4,0,,2026-07-19T18:48:57.821178,84275,9792,2858,9792,992,9792,16,9792,7,18781,5,1.0281142000021646
4,0,,2026-07-19T18:48:58.849816,84453,10008,2927,10008,986,10008,21,10008,7,18933,6,1.028296099990257
4,0,,2026-07-19T18:48:59.880205,84338,10007,2976,10007,1021,10007,23,10007,3,18826,4,1.0299724000069546
4,0,,2026-07-19T18:49:00.907925,84889,10036,3034,10036,925,10036,21,10036,7,18860,6,1.0273329000046942
4,0,,2026-07-19T18:49:01.936304,84855,9947,3068,9947,940,9947,17,9947,2,18895,10,1.0280574000062188
4,0,,2026-07-19T18:49:02.965420,84495,9843,3005,9843,957,9843,19,9843,4,19048,7,1.0288088000088464
4,0,,2026-07-19T18:49:03.993169,84254,9907,2947,9907,1006,9907,23,9907,2,18763,11,1.0274724999908358
4,0,,2026-07-19T18:49:05.021601,84047,9985,2959,9985,941,9985,25,9985,5,18916,5,1.028065799997421
4,0,,2026-07-19T18:49:06.050288,84368,9869,2995,9869,965,9869,21,9869,2,19039,7,1.0283334000123432
4,0,,2026-07-19T18:49:07.079118,84157,9851,2934,9851,980,9851,21,9851,7,19238,4,1.02842370000144
4,0,,2026-07-19T18:49:08.108041,85091,10053,2972,10053,1005,10053,19,10053,5,18826,6,1.0284729999984847
4,0,,2026-07-19T18:49:09.137043,84587,10183,2949,10183,1021,10183,22,10183,2,18797,9,1.0287045000004582
4,0,,2026-07-19T18:49:10.166156,84933,10226,3058,10226,1047,10226,22,10226,8,18989,5,1.0287448999879416
4,0,,2026-07-19T18:49:11.194407,84423,10012,2931,10012,1002,10012,11,10012,4,18849,7,1.0278901999990921
4,0,,2026-07-19T18:49:12.223645,84447,9949,3013,9949,979,9949,31,9949,7,18943,7,1.0288582999928622
4,0,,2026-07-19T18:49:13.251938,84294,10037,3043,10037,1002,10037,28,10037,4,19049,3,1.0279430999944452
4,0,,2026-07-19T18:49:14.281823,85042,10059,3002,10059,982,10059,17,10059,1,19039,10,1.0295428999961587
4,0,,2026-07-19T18:49:15.309899,84174,9976,3030,9976,916,9976,19,9976,5,18539,4,1.027714099996956
4,0,,2026-07-19T18:49:16.337698,84599,10119,3085,10119,939,10119,17,10119,3,18896,10,1.0272043000004487
4,0,,2026-07-19T18:49:17.366067,84778,9975,2914,9975,974,9975,28,9975,4,18868,8,1.0280070999870077
4,0,,2026-07-19T18:49:18.394061,84249,9975,2943,9975,954,9975,22,9975,4,18995,12,1.027677499994752
4,0,,2026-07-19T18:49:19.421143,84597,10029,3015,10029,956,10029,29,10029,4,18997,2,1.026775300008012
4,0,,2026-07-19T18:49:20.448318,83972,9885,2935,9885,1026,9885,18,9885,5,18786,10,1.0268714999983786
4,0,,2026-07-19T18:49:21.474972,84701,9989,2984,9989,948,9989,25,9989,1,19096,5,1.0264058000029763
4,0,,2026-07-19T18:49:22.502104,84088,9806,2841,9806,994,9806,22,9806,4,18502,8,1.0270031999971252
4,0,,2026-07-19T18:49:23.528711,84367,9872,2897,9872,970,9872,14,9872,4,18884,6,1.026431300007971
4,0,,2026-07-19T18:49:24.556069,84062,9903,2964,9903,917,9903,23,9903,2,18980,8,1.0271306999929948
4,0,,2026-07-19T18:49:25.582833,83885,9760,2904,9760,927,9760,26,9760,1,18909,4,1.0265902999963146
4,0,,2026-07-19T18:49:26.609456,84198,10057,2901,10057,1002,10057,25,10057,6,18991,3,1.0263944000034826
4,0,,2026-07-19T18:49:27.638713,84538,10099,3000,10099,990,10099,21,10099,3,19117,6,1.029075099999318
4,0,,2026-07-19T18:49:28.666455,84934,9974,3024,9974,942,9974,14,9974,5,18847,6,1.0274229999922682
4,0,,2026-07-19T18:49:29.694857,84425,10096,2975,10096,1020,10096,17,10096,3,18825,8,1.028099100003601
4,0,,2026-07-19T18:49:30.723963,84993,10073,2942,10073,1049,10073,23,10073,4,18999,6,1.0286429999978282
4,0,,2026-07-19T18:49:31.752010,84739,9935,2925,9935,986,9935,19,9935,3,19080,3,1.0276818000129424
4,0,,2026-07-19T18:49:32.781444,84254,10088,2932,10088,981,10088,14,10088,3,18928,4,1.0290817000059178
4,0,,2026-07-19T18:49:33.810882,84184,9997,3001,9997,1026,9997,20,9997,2,18725,6,1.0289792999974452
4,0,,2026-07-19T18:49:34.840216,84588,10151,3010,10151,1044,10151,33,10151,3,19131,6,1.0287793000024976
4,0,,2026-07-19T18:49:35.868592,84313,9949,3039,9949,959,9949,15,9949,3,18911,5,1.0280403000069782
4,0,,2026-07-19T18:49:36.895646,84530,9917,2951,9917,966,9917,23,9917,6,18804,7,1.0267370999936247
4,0,,2026-07-19T18:49:37.923682,84110,9908,3037,9908,963,9908,16,9908,3,18791,2,1.0277378000027966
4,0,,2026-07-19T18:49:38.951475,83789,10179,3068,10179,994,10179,33,10179,2,18890,4,1.0275263000075938
4,0,,2026-07-19T18:49:39.980839,84508,10267,3024,10267,1034,10267,20,10267,4,18856,7,1.028999300004216
4,0,,2026-07-19T18:49:41.009172,84614,10015,3015,10015,962,10015,16,10015,2,19068,8,1.0279601000074763
4,0,,2026-07-19T18:49:42.037722,84592,9847,2991,9847,911,9847,28,9847,3,18664,7,1.0282047000073362
4,0,,2026-07-19T18:49:43.066036,84312,9914,2960,9914,978,9914,26,9914,3,18905,12,1.0279757999960566
4,0,,2026-07-19T18:49:44.094176,84322,10062,3019,10062,995,10062,17,10062,6,18934,6,1.0276928999955999
