N,input_state,basis,time,herald,singles_ch2,coinc_ch2,singles_ch4,coinc_ch4,singles_ch6,coinc_ch6,singles_ch7,coinc_ch7,int_time
3,0,,2026-07-29T17:52:37.104170,99529,7394,1885,7394,1124,7394,169,16,0,1.029001499991864
3,0,,2026-07-29T17:52:38.131236,99283,7720,2046,7720,1178,7720,161,12,0,1.0267356999975163
3,0,,2026-07-29T17:52:39.160887,99381,7706,1979,7706,1133,7706,164,14,0,1.0293794999888632
3,0,,2026-07-29T17:52:40.190943,99795,7663,1984,7663,1111,7663,152,11,0,1.0297471999947447
3,0,,2026-07-29T17:52:41.219008,99213,7550,1885,7550,1195,7550,170,16,0,1.0277007000113372
3,0,,2026-07-29T17:52:42.245874,99388,7571,2014,7571,1119,7571,155,13,0,1.0265104999998584
3,0,,2026-07-29T17:52:43.274869,99398,7522,1960,7522,1091,7522,115,5,0,1.0286706000042614
3,0,,2026-07-29T17:52:44.301791,98614,7611,1970,7611,1185,7611,159,9,0,1.0265743000200018
3,0,,2026-07-29T17:52:45.330397,99048,7559,1995,7559,1111,7559,140,13,0,1.0283596999943256
3,0,,2026-07-29T17:52:46.359715,99851,7446,1901,7446,1089,7446,145,11,0,1.0289697999833152
3,0,,2026-07-29T17:52:47.387229,99489,7718,2044,7718,1174,7718,160,16,0,1.0271415000024717
3,0,,2026-07-29T17:52:48.414187,99631,7601,1940,7601,1135,7601,152,8,0,1.0266789000015706
3,0,,2026-07-29T17:52:49.442252,98908,7476,1944,7476,1146,7476,143,12,0,1.0278179999731947
3,0,,2026-07-29T17:52:50.470534,98343,7388,1926,7388,1093,7388,142,18,0,1.02782250000746
3,0,,2026-07-29T17:52:51.498106,99759,7487,1942,7487,1051,7487,140,10,0,1.0271108000015374
3,0,,2026-07-29T17:52:52.526568,99310,7673,2009,7673,1170,7673,179,10,0,1.028285499982303
3,0,,2026-07-29T17:52:53.559519,99632,7725,1960,7725,1234,7725,150,6,0,1.029068100004224
3,0,,2026-07-29T17:52:54.588080,98930,7358,1890,7358,1093,7358,148,8,0,1.028140100010205
3,0,,2026-07-29T17:52:55.625918,99255,7506,1968,7506,1130,7506,172,15,0,1.0375773999840021
3,0,,2026-07-29T17:52:56.676291,102248,7877,1995,7877,1219,7877,148,8,0,1.0266775000200141
3,0,,2026-07-29T17:52:57.704599,99410,7582,1961,7582,1157,7582,141,18,0,1.0281151999952272
3,0,,2026-07-29T17:52:58.733834,99138,7572,2007,7572,1127,7572,152,10,0,1.0288923000043724
3,0,,2026-07-29T17:52:59.763424,99203,7606,1972,7606,1138,7606,152,17,0,1.0292592000041623
3,0,,2026-07-29T17:53:00.791185,99274,7543,1953,7543,1109,7543,158,12,0,1.027220199990552
3,0,,2026-07-29T17:53:01.819575,98849,7397,1993,7397,1048,7397,152,14,0,1.0280662000004668
3,0,,2026-07-29T17:53:02.853086,99802,7689,2000,7689,1153,7689,166,10,0,1.0308892999892123
3,0,,2026-07-29T17:53:03.880571,99500,7642,1949,7642,1136,7642,147,18,0,1.0271439999924041
3,0,,2026-07-29T17:53:04.909121,99470,7665,1927,7665,1208,7665,157,14,0,1.0282041999744251
3,0,,2026-07-29T17:53:05.938977,99318,7676,1998,7676,1154,7676,156,13,0,1.0291035000118427
3,0,,2026-07-29T17:53:06.965734,99612,7650,1991,7650,1090,7650,143,8,0,1.0264139999926556
3,0,,2026-07-29T17:53:07.993467,99032,7564,1962,7564,1122,7564,144,13,0,1.0274300000164658
3,0,,2026-07-29T17:53:09.022533,99425,7455,1881,7455,1130,7455,163,12,0,1.02878839999903
3,0,,2026-07-29T17:53:10.050231,99607,7545,1981,7545,1105,7545,153,16,0,1.027352900011465
3,0,,2026-07-29T17:53:11.077244,99708,7668,1961,7669,1131,7669,167,9,0,1.0266733999887947
3,0,,2026-07-29T17:53:12.103506,99092,7489,1998,7488,1017,7488,137,6,0,1.0261199999949895
3,0,,2026-07-29T17:53:13.132784,99645,7634,1931,7634,1115,7634,161,14,0,1.029077999992296
3,0,,2026-07-29T17:53:14.161780,98593,7550,2000,7550,1131,7550,171,12,0,1.028448400000343
3,0,,2026-07-29T17:53:15.189817,99699,7578,2019,7578,1150,7578,148,7,0,1.0276989999983925
3,0,,2026-07-29T17:53:16.219051,98812,7488,2009,7488,1074,7488,162,6,0,1.0289447999966796
3,0,,2026-07-29T17:53:17.246627,98845,7457,1980,7457,1109,7457,149,11,0,1.027354000019841
3,0,,2026-07-29T17:53:18.274351,99276,7575,1933,7575,1150,7575,150,18,0,1.0274528999871109
3,0,,2026-07-29T17:53:19.306646,99286,7583,1956,7583,1127,7583,153,8,0,1.0319428000075277
3,0,,2026-07-29T17:53:20.333647,98748,7610,1987,7610,1102,7610,149,15,0,1.0266781999962404
3,0,,2026-07-29T17:53:21.361866,98886,7516,1919,7516,1142,7516,138,8,0,1.0278399999951944
3,0,,2026-07-29T17:53:22.389179,98624,7731,1961,7731,1170,7731,185,9,0,1.0270385000039823
3,0,,2026-07-29T17:53:23.418267,99754,7584,2050,7584,1112,7584,149,12,0,1.028745899995556
3,0,,2026-07-29T17:53:24.446598,99067,7605,2048,7605,1192,7605,152,15,0,1.0279886999924202
3,0,,2026-07-29T17:53:25.475214,99103,7540,1921,7540,1174,7540,132,11,0,1.0282922000042163
3,0,,2026-07-29T17:53:26.505398,99650,7652,1959,7652,1137,7652,167,12,0,1.0297382999851834
3,0,,2026-07-29T17:53:27.534855,99005,7508,1941,7508,1085,7508,172,8,0,1.02915159999975
3,0,,2026-07-29T17:53:28.563783,99570,7695,2005,7695,1159,7695,157,14,0,1.0284740999923088
3,0,,2026-07-29T17:53:29.594971,99975,7667,2057,7667,1098,7667,176,18,0,1.0307042000058573
3,0,,2026-07-29T17:53:30.623248,98979,7635,2005,7635,1164,7635,166,12,1,1.0277174999937415
3,0,,2026-07-29T17:53:31.652825,99005,7417,1859,7417,1139,7417,183,15,0,1.0293023000122048
3,0,,2026-07-29T17:53:32.682874,99659,7729,2041,7729,1200,7729,156,9,0,1.0296268000092823
3,0,,2026-07-29T17:53:33.747729,101168,7738,2018,7738,1132,7738,154,9,0,1.0644159000075888
3,0,,2026-07-29T17:53:34.775968,100889,7722,2133,7722,1097,7722,160,12,0,1.0280271999945398
3,0,,2026-07-29T17:53:35.803003,98720,7390,1877,7390,1090,7390,137,9,0,1.026846900000237
3,0,,2026-07-29T17:53:36.831454,99129,7579,1992,7579,1099,7579,152,6,0,1.0282059999881312
3,0,,2026-07-29T17:53:37.859178,100013,7692,2004,7692,1135,7692,157,10,0,1.027514900022652
3,0,,2026-07-29T17:53:38.888469,98791,7426,1940,7426,1112,7426,144,12,0,1.029165700019803
3,0,,2026-07-29T17:53:39.917696,99496,7662,1943,7662,1126,7662,162,15,0,1.0288252999889664
3,0,,2026-07-29T17:53:40.944955,98976,7398,2004,7398,1076,7398,154,12,0,1.026929299987387
3,0,,2026-07-29T17:53:41.973348,98873,7496,1992,7496,1089,7496,144,7,0,1.028044200007571
3,0,,2026-07-29T17:53:43.001385,98855,7591,2064,7591,1133,7591,130,12,0,1.0276510999829043
3,0,,2026-07-29T17:53:44.028388,98897,7682,2023,7682,1121,7682,165,9,0,1.0267660999961663
3,0,,2026-07-29T17:53:45.056398,99110,7439,1897,7439,1099,7439,165,8,0,1.0277345000067726
3,0,,2026-07-29T17:53:46.083563,98572,7548,1958,7548,1123,7549,164,11,0,1.026793600001838
3,0,,2026-07-29T17:53:47.110893,98943,7656,2039,7656,1134,7655,148,11,0,1.0271097000222653
3,0,,2026-07-29T17:53:48.139297,98427,7627,2003,7627,1141,7627,125,17,0,1.0281736000033561
3,0,,2026-07-29T17:53:49.167638,99094,7538,2017,7538,1103,7538,145,7,0,1.027968200010946
3,0,,2026-07-29T17:53:50.195931,99562,7622,1977,7622,1187,7622,167,10,0,1.0279484000056982
3,0,,2026-07-29T17:53:51.222599,99613,7627,1993,7627,1145,7627,158,6,0,1.0263879999984056
3,0,,2026-07-29T17:53:52.251240,99136,7655,1986,7655,1104,7655,130,20,0,1.0260382000124082
3,0,,2026-07-29T17:53:53.277691,98864,7665,2014,7665,1102,7665,168,8,0,1.0262382999935653
3,0,,2026-07-29T17:53:54.305542,99036,7602,1928,7602,1074,7602,180,9,0,1.0276671000174247
3,0,,2026-07-29T17:53:55.334054,98601,7560,2001,7560,1143,7560,149,14,0,1.0282265999994706
3,0,,2026-07-29T17:53:56.362458,99448,7666,2043,7666,1142,7666,157,18,0,1.0280259000137448
3,0,,2026-07-29T17:53:57.391656,99433,7609,1995,7609,1115,7609,167,6,0,1.0287527999898884
3,0,,2026-07-29T17:53:58.420706,98899,7515,1950,7515,1102,7515,140,12,0,1.0286881999927573
3,0,,2026-07-29T17:53:59.448496,98410,7494,1942,7494,1079,7494,138,17,0,1.027401600003941
3,0,,2026-07-29T17:54:00.475971,99085,7562,1993,7562,1085,7562,161,11,0,1.0272618000162765
3,0,,2026-07-29T17:54:01.504315,99477,7562,1993,7562,1085,7562,151,10,0,1.0280307999928482
3,0,,2026-07-29T17:54:02.531898,99154,7543,1988,7543,1087,7543,153,5,0,1.027340100001311
3,0,,2026-07-29T17:54:03.560343,98564,7593,1953,7593,1157,7593,157,11,0,1.0281486000167206
3,0,,2026-07-29T17:54:04.589153,98923,7543,1987,7543,1083,7543,133,9,0,1.028412899991963
3,0,,2026-07-29T17:54:05.617895,99248,7449,1984,7449,1120,7449,143,8,0,1.0283622999850195
3,0,,2026-07-29T17:54:06.645822,99666,7818,1987,7818,1207,7818,178,8,0,1.0276974000153132
3,0,,2026-07-29T17:54:07.675370,99476,7467,1971,7467,1106,7467,164,8,0,1.0291285999992397
3,0,,2026-07-29T17:54:08.704637,99171,7424,1892,7424,1096,7424,157,15,0,1.0289657000103034
3,0,,2026-07-29T17:54:09.732626,99272,7487,1971,7487,1131,7487,162,11,0,1.027637399995001
3,0,,2026-07-29T17:54:10.761233,99031,7548,1963,7548,1079,7548,178,7,0,1.0283652000071015
3,0,,2026-07-29T17:54:11.788877,98803,7490,1973,7490,1112,7490,166,8,0,1.0272964000178035
3,0,,2026-07-29T17:54:12.817097,99168,7485,1973,7485,1054,7485,161,11,0,1.0279160999925807
3,0,,2026-07-29T17:54:13.846434,98864,7675,1987,7675,1153,7675,156,11,0,1.029035899991868
3,0,,2026-07-29T17:54:14.875384,99096,7576,1978,7576,1130,7576,155,8,0,1.0284882000123616
3,0,,2026-07-29T17:54:15.903291,99487,7532,1997,7532,1112,7532,158,17,0,1.0276142999937292
3,0,,2026-07-29T17:54:16.937155,98910,7644,2012,7644,1142,7644,132,13,0,1.0334754000068642
3,0,,2026-07-29T17:54:17.965208,99808,7613,2013,7613,1163,7613,142,9,0,1.0277442999940831
3,0,,2026-07-29T17:54:18.992410,99970,7504,1895,7504,1172,7504,151,15,0,1.026907499996014
3,0,,2026-07-29T17:54:20.020391,98914,7602,2019,7602,1138,7602,139,10,0,1.0275825000135228
3,0,,2026-07-29T17:54:21.048551,99695,7735,2005,7735,1108,7735,154,11,0,1.0278224000066984
3,0,,2026-07-29T17:54:22.076444,99405,7570,1954,7570,1099,7570,158,18,0,1.0276214000186883
3,0,,2026-07-29T17:54:23.103704,98603,7444,1942,7444,1125,7444,167,11,0,1.0268707000068389
3,0,,2026-07-29T17:54:24.132104,99770,7662,2009,7662,1124,7662,150,10,0,1.0280911999871023
3,0,,2026-07-29T17:54:25.159856,98386,7616,1953,7616,1113,7616,142,18,0,1.0274725999915972
3,0,,2026-07-29T17:54:26.188456,99245,7473,1919,7473,1125,7473,153,9,0,1.0283355999854393
3,0,,2026-07-29T17:54:27.216099,99991,7628,2016,7628,1132,7628,178,9,0,1.027360200008843
3,0,,2026-07-29T17:54:28.245807,99444,7668,1976,7668,1102,7668,159,13,0,1.0294604999944568
3,0,,2026-07-29T17:54:29.273658,98967,7663,1958,7663,1102,7663,172,13,0,1.0276650000014342
3,0,,2026-07-29T17:54:30.300687,99208,7663,1987,7663,1146,7663,155,9,0,1.0267919999896549
3,0,,2026-07-29T17:54:31.328571,99634,7652,1999,7652,1147,7652,151,7,0,1.0275560999871232
3,0,,2026-07-29T17:54:32.356166,99381,7609,1918,7609,1135,7609,146,4,0,1.0273230000166222
3,0,,2026-07-29T17:54:33.384565,99776,7539,1916,7539,1186,7539,147,14,0,1.0281646000221372
3,0,,2026-07-29T17:54:34.413572,99093,7520,1939,7520,1134,7520,132,18,0,1.0286263999878429
3,0,,2026-07-29T17:54:35.442218,98463,7501,1992,7501,1126,7501,164,8,0,1.0282529999967664
3,0,,2026-07-29T17:54:36.471048,98921,7589,2022,7589,1074,7589,156,15,0,1.0284806999843568
3,0,,2026-07-29T17:54:37.499823,99106,7457,1906,7457,1096,7457,151,9,0,1.0284550999931525
3,0,,2026-07-29T17:54:38.528951,99352,7532,1913,7532,1168,7532,150,11,0,1.0286925999971572
3,0,,2026-07-29T17:54:39.559023,99075,7735,2007,7735,1151,7735,148,4,0,1.0297565000073519
3,0,,2026-07-29T17:54:40.586858,99442,7488,1966,7488,1115,7488,128,7,0,1.027417500008596
3,0,,2026-07-29T17:54:41.614008,99637,7472,1967,7472,1062,7472,175,7,0,1.026880399993388
3,0,,2026-07-29T17:54:42.641199,98822,7491,1967,7491,1140,7491,152,15,0,1.0268881999945734
3,0,,2026-07-29T17:54:43.668455,99174,7509,1974,7509,1095,7509,149,13,0,1.0269716000184417
3,0,,2026-07-29T17:54:44.696150,99167,7459,1942,7459,1130,7459,144,10,0,1.0273790000064764
3,0,,2026-07-29T17:54:45.724737,98812,7585,1917,7585,1159,7585,174,9,0,1.0282597999903373
3,0,,2026-07-29T17:54:46.753211,99479,7633,2004,7633,1106,7633,154,15,0,1.0281748000124935
3,0,,2026-07-29T17:54:47.781435,99475,7475,1861,7475,1142,7475,158,5,0,1.027939299994614
3,0,,2026-07-29T17:54:48.809835,99201,7549,2016,7549,1094,7549,149,15,0,1.0279713000054471
3,0,,2026-07-29T17:54:49.838313,99159,7545,1969,7545,1089,7545,168,13,0,1.0282598999910988
3,0,,2026-07-29T17:54:50.865976,99294,7664,1973,7664,1161,7664,168,10,0,1.027342099987436
3,0,,2026-07-29T17:54:51.893844,99330,7499,1986,7499,1170,7499,159,16,0,1.0275568000215571
3,0,,2026-07-29T17:54:52.922039,98939,7438,1941,7438,1175,7438,171,12,0,1.027821399999084
3,0,,2026-07-29T17:54:53.948438,99101,7561,1948,7561,1119,7561,147,11,0,1.0260654999874532
3,0,,2026-07-29T17:54:54.975716,99050,7579,1954,7579,1172,7579,180,14,0,1.027129900001455
3,0,,2026-07-29T17:54:56.002936,99073,7472,1955,7472,1129,7472,143,7,0,1.0270351000071969
3,0,,2026-07-29T17:54:57.030596,99430,7435,1919,7435,1165,7435,151,12,0,1.027374500001315
3,0,,2026-07-29T17:54:58.058265,99297,7656,2034,7656,1115,7656,160,14,0,1.027358399995137
3,0,,2026-07-29T17:54:59.084526,99462,7610,2000,7610,1083,7610,167,13,0,1.026033699978143
3,0,,2026-07-29T17:55:00.112227,99231,7523,1986,7523,1094,7523,180,11,0,1.027448100008769
3,0,,2026-07-29T17:55:01.139224,98801,7508,2014,7508,1098,7508,160,10,0,1.0267858000006527
3,0,,2026-07-29T17:55:02.166063,99606,7560,2004,7560,1099,7560,159,17,1,1.0265607000037562
3,0,,2026-07-29T17:55:03.193611,99470,7653,1997,7653,1208,7653,145,11,0,1.0273478000017349
3,0,,2026-07-29T17:55:04.222380,99603,7685,2024,7685,1139,7685,171,10,0,1.0285344000149053
3,0,,2026-07-29T17:55:05.250299,99058,7465,1965,7465,1130,7465,160,12,0,1.0275122000020929
3,0,,2026-07-29T17:55:06.278582,99515,7650,1962,7650,1124,7650,155,24,0,1.02804250002373
3,0,,2026-07-29T17:55:07.305385,99271,7549,1954,7549,1130,7549,146,10,0,1.0265214999963064
3,0,,2026-07-29T17:55:08.334383,100054,7580,1906,7580,1196,7580,165,13,0,1.0288300999964122
3,0,,2026-07-29T17:55:09.361901,99550,7669,2006,7669,1119,7669,182,11,0,1.0271164000150748
3,0,,2026-07-29T17:55:10.389722,99191,7534,1985,7534,1142,7534,161,15,0,1.027511099993717
3,0,,2026-07-29T17:55:11.417776,99335,7482,1935,7482,1111,7482,153,10,0,1.027812600019388
3,0,,2026-07-29T17:55:12.446168,99098,7570,1994,7570,1100,7570,156,9,0,1.02792649998446
3,0,,2026-07-29T17:55:13.475489,99383,7675,2014,7675,1133,7675,141,5,0,1.0290242000191938
3,0,,2026-07-29T17:55:14.504636,99347,7416,1928,7416,1070,7416,166,12,0,1.028530799987493
3,0,,2026-07-29T17:55:15.533208,99271,7542,1922,7542,1150,7542,153,13,0,1.0281060000124853
3,0,,2026-07-29T17:55:16.562920,99403,7432,1910,7432,1183,7432,134,11,0,1.0292487000115216
3,0,,2026-07-29T17:55:17.592452,99601,7687,1995,7687,1175,7687,143,13,0,1.0292508999991696
3,0,,2026-07-29T17:55:18.623610,98961,7723,2028,7723,1147,7723,151,7,0,1.0307637999940198
3,0,,2026-07-29T17:55:19.650826,99310,7679,2032,7679,1111,7679,159,10,1,1.026849999994738
3,0,,2026-07-29T17:55:20.678023,98669,7479,2006,7479,1082,7479,155,11,0,1.0270389000070281
3,0,,2026-07-29T17:55:21.706159,98839,7514,1953,7514,1092,7514,159,11,0,1.0276723999995738
3,0,,2026-07-29T17:55:22.736302,99238,7623,2044,7623,1145,7623,152,14,0,1.0297026000043843
3,0,,2026-07-29T17:55:23.766215,99374,7549,1976,7549,1122,7549,140,12,0,1.0295905999955721
3,0,,2026-07-29T17:55:24.796819,99184,7529,1977,7529,1142,7529,143,11,0,1.0301872999989428
3,0,,2026-07-29T17:55:25.826911,99645,7329,1872,7329,1049,7329,155,14,0,1.0297298000077717
3,0,,2026-07-29T17:55:26.857610,99172,7764,2052,7764,1194,7764,150,8,0,1.0301965000107884
3,0,,2026-07-29T17:55:27.888568,99317,7611,1959,7611,1151,7611,168,15,0,1.0304507999971975
3,0,,2026-07-29T17:55:28.918371,99431,7588,1994,7588,1139,7588,149,12,0,1.0291591999994125
3,0,,2026-07-29T17:55:29.947079,99829,7670,2038,7670,1122,7670,147,14,0,1.02823329999228
3,0,,2026-07-29T17:55:30.976169,99196,7531,1936,7531,1107,7531,172,14,0,1.028600000019651
3,0,,2026-07-29T17:55:32.005495,99726,7554,1928,7554,1151,7554,164,5,0,1.0288399000128265
3,0,,2026-07-29T17:55:33.033488,99725,7539,1959,7539,1123,7539,158,7,0,1.0275033000216354
3,0,,2026-07-29T17:55:34.061485,99281,7688,2007,7688,1088,7688,151,14,0,1.0277301000023726
3,0,,2026-07-29T17:55:35.091353,99519,7466,1903,7466,1131,7466,177,14,0,1.0293989999918267
3,0,,2026-07-29T17:55:36.119572,99343,7580,1977,7580,1090,7580,146,15,0,1.0277429000125267
3,0,,2026-07-29T17:55:37.147874,99161,7753,2053,7753,1200,7753,151,10,0,1.027930300013395
3,0,,2026-07-29T17:55:38.176471,98954,7596,1957,7596,1130,7596,174,10,0,1.0282537000020966
3,0,,2026-07-29T17:55:39.204938,99176,7744,2046,7744,1082,7744,166,10,0,1.0281584000040311
3,0,,2026-07-29T17:55:40.232449,99515,7610,2033,7610,1147,7610,139,8,0,1.027160300000105
3,0,,2026-07-29T17:55:41.261433,99118,7434,1936,7434,1141,7434,151,16,0,1.0287555000104476
3,0,,2026-07-29T17:55:42.290601,99223,7566,1963,7566,1116,7566,165,7,0,1.0286534999904688
3,0,,2026-07-29T17:55:43.319266,99329,7551,1879,7551,1126,7551,173,12,0,1.028267199988477
3,0,,2026-07-29T17:55:44.350211,99123,7458,1933,7458,1114,7458,148,12,0,1.0303549999953248
3,0,,2026-07-29T17:55:45.380577,99371,7677,1950,7677,1158,7677,169,10,0,1.0299012000032235
3,0,,2026-07-29T17:55:46.410200,99392,7625,2015,7625,1146,7625,161,11,0,1.0291186999820638
3,0,,2026-07-29T17:55:47.439658,99088,7538,1995,7538,1089,7538,157,9,0,1.0290134999959264
3,0,,2026-07-29T17:55:48.468362,99670,7567,1960,7567,1148,7567,158,12,0,1.0283529000007547
3,0,,2026-07-29T17:55:49.499046,99753,7426,1824,7426,1122,7426,164,13,0,1.0300414000230376
3,0,,2026-07-29T17:55:50.528593,99278,7621,1954,7621,1174,7621,136,16,0,1.0290186000056565
3,0,,2026-07-29T17:55:51.557496,99659,7732,2074,7732,1136,7732,164,8,0,1.0285881999880075
3,0,,2026-07-29T17:55:52.585943,99727,7524,1865,7524,1161,7524,155,14,0,1.0279735999938566
3,0,,2026-07-29T17:55:53.616080,99706,7672,2009,7672,1128,7672,183,12,0,1.029750999994576
3,0,,2026-07-29T17:55:54.645668,99318,7453,1923,7453,1103,7453,150,10,0,1.0293115000240505
3,0,,2026-07-29T17:55:55.674388,99295,7548,2026,7548,1122,7548,160,16,0,1.028383800003212
3,0,,2026-07-29T17:55:56.703022,99386,7530,1908,7530,1136,7530,158,14,0,1.0281555999827106
3,0,,2026-07-29T17:55:57.731380,98536,7600,1989,7600,1119,7600,155,10,0,1.0279367000039201
3,0,,2026-07-29T17:55:58.760807,99327,7423,1965,7423,1092,7423,153,9,0,1.0289772000105586
3,0,,2026-07-29T17:55:59.790252,99426,7713,2092,7713,1150,7713,167,7,0,1.0291058000002522
3,0,,2026-07-29T17:56:00.819374,98838,7612,1977,7612,1120,7612,156,1,0,1.0283050000143703
3,0,,2026-07-29T17:56:01.846856,98979,7627,2028,7627,1093,7627,146,12,0,1.0271620000130497
3,0,,2026-07-29T17:56:02.876159,99347,7567,2016,7567,1061,7567,167,11,0,1.0288441000157036
3,0,,2026-07-29T17:56:03.905362,99530,7580,2033,7580,1151,7580,167,14,0,1.0287312000000384
3,0,,2026-07-29T17:56:04.933820,99355,7526,2001,7526,1082,7526,160,9,0,1.028174900013255
3,0,,2026-07-29T17:56:05.963789,99056,7525,1933,7525,1109,7525,145,7,0,1.0296605999756139
3,0,,2026-07-29T17:56:06.993623,99591,7581,1915,7581,1129,7581,175,11,0,1.0293521999847144
3,0,,2026-07-29T17:56:08.023478,98914,7490,1942,7490,1078,7490,141,10,0,1.0293266999942716
3,0,,2026-07-29T17:56:09.051975,99752,7647,2013,7647,1110,7647,159,7,0,1.0282440000155475
3,0,,2026-07-29T17:56:10.080419,99488,7514,1934,7514,1139,7514,155,11,0,1.0280965999991167
3,0,,2026-07-29T17:56:11.109464,99291,7498,1975,7498,1134,7498,138,14,0,1.028546000015922
3,0,,2026-07-29T17:56:12.139860,99559,7514,1967,7515,1106,7515,151,15,0,1.0300314000051003
3,0,,2026-07-29T17:56:13.168127,98903,7587,2027,7586,1114,7586,180,10,0,1.0276783999870531
3,0,,2026-07-29T17:56:14.220100,99681,7620,1949,7620,1109,7620,152,14,0,1.0510714999982156
3,0,,2026-07-29T17:56:15.262371,103248,7862,2067,7862,1100,7862,184,7,0,1.0290571000077762
3,0,,2026-07-29T17:56:16.292321,99400,7684,2031,7684,1133,7684,173,11,0,1.0294814999797381
3,0,,2026-07-29T17:56:17.322237,99281,7649,1991,7649,1128,7649,176,11,0,1.0293677999870852
3,0,,2026-07-29T17:56:18.351685,99343,7496,1921,7496,1095,7496,153,8,0,1.0291287000000011
3,0,,2026-07-29T17:56:19.381918,99935,7522,2027,7522,1130,7522,165,18,0,1.029705399996601
3,0,,2026-07-29T17:56:20.410467,99700,7434,1999,7434,1132,7434,132,13,0,1.0280720999871846
3,0,,2026-07-29T17:56:21.439846,99020,7687,2057,7687,1086,7687,188,10,0,1.0290649999806192
3,0,,2026-07-29T17:56:22.467797,99370,7636,1964,7636,1142,7636,167,12,0,1.0276799999992363
3,0,,2026-07-29T17:56:23.497526,99329,7298,1891,7298,1031,7298,166,6,0,1.0293990999925882
3,0,,2026-07-29T17:56:24.525680,99501,7585,2052,7585,1158,7585,160,12,1,1.0276422000024468
3,0,,2026-07-29T17:56:25.554006,98767,7530,1955,7530,1168,7530,154,11,0,1.0279827999765985
3,0,,2026-07-29T17:56:26.583433,99622,7633,1977,7633,1190,7633,153,12,0,1.0290106000029482
3,0,,2026-07-29T17:56:27.611429,100023,7600,2024,7600,1112,7600,160,12,0,1.0276217000209726
3,0,,2026-07-29T17:56:28.639784,98836,7444,1953,7444,1107,7444,146,13,0,1.0279082000197377
3,0,,2026-07-29T17:56:29.668670,98463,7529,1999,7529,1128,7529,161,14,1,1.0285012999956962
3,0,,2026-07-29T17:56:30.696892,99550,7648,1963,7648,1175,7648,173,6,0,1.0278770000149962
3,0,,2026-07-29T17:56:31.724047,99125,7558,1951,7558,1117,7558,169,10,0,1.0268289000086952
3,0,,2026-07-29T17:56:32.753803,99568,7555,1981,7555,1136,7555,168,15,0,1.0294202000077348
3,0,,2026-07-29T17:56:33.782054,99831,7626,1956,7626,1136,7626,171,10,0,1.0277255999972112
3,0,,2026-07-29T17:56:34.809304,100269,7602,2009,7602,1111,7602,152,10,0,1.0270266000006814
3,0,,2026-07-29T17:56:35.840668,99218,7406,2010,7406,1082,7406,186,17,0,1.03107130000717
3,0,,2026-07-29T17:56:36.870066,98954,7646,1975,7646,1112,7646,147,14,0,1.0289909999992233
3,0,,2026-07-29T17:56:37.898594,99410,7619,2070,7619,1071,7619,156,7,0,1.028217000013683
3,0,,2026-07-29T17:56:38.926998,98913,7392,1904,7392,1088,7392,146,9,0,1.0280352999980096
3,0,,2026-07-29T17:56:39.957419,98867,7583,1966,7583,1119,7583,151,14,0,1.030086199985817
3,0,,2026-07-29T17:56:40.986254,99509,7699,1972,7699,1202,7699,140,8,0,1.0284276000165846
3,0,,2026-07-29T17:56:42.014460,99201,7668,1990,7668,1152,7668,178,11,0,1.0278983000025619
3,0,,2026-07-29T17:56:43.043251,99129,7466,1966,7466,1081,7466,154,7,0,1.0284402999968734
3,0,,2026-07-29T17:56:44.072032,99648,7557,1937,7557,1083,7557,166,10,0,1.0282717999943998
3,0,,2026-07-29T17:56:45.100312,99872,7705,2055,7705,1194,7705,157,16,0,1.0278448000026401
3,0,,2026-07-29T17:56:46.127722,99531,7683,2058,7683,1168,7683,142,12,0,1.0270034999994095
3,0,,2026-07-29T17:56:47.155971,99066,7473,1954,7473,1063,7473,166,10,0,1.0279302999842912
3,0,,2026-07-29T17:56:48.187101,99362,7454,2041,7454,1094,7454,173,8,0,1.0306042000011075
3,0,,2026-07-29T17:56:49.217259,99685,7707,2002,7707,1116,7707,156,7,0,1.0296920000109822
3,0,,2026-07-29T17:56:50.245623,99575,7466,1897,7466,1115,7466,164,10,0,1.0279814999958035
3,0,,2026-07-29T17:56:51.272935,99086,7406,1976,7406,1060,7406,171,13,0,1.0269598000159021
3,0,,2026-07-29T17:56:52.300890,99494,7449,1860,7450,1105,7450,163,12,0,1.027664299996104
3,0,,2026-07-29T17:56:53.329230,98951,7529,1972,7528,1106,7528,145,14,0,1.0280697999987751
3,0,,2026-07-29T17:56:54.355772,99104,7527,2032,7527,1091,7527,172,10,0,1.026260699989507
3,0,,2026-07-29T17:56:55.384129,98589,7531,1992,7531,1111,7531,161,8,0,1.0281662000052165
3,0,,2026-07-29T17:56:56.412307,99542,7552,1955,7552,1112,7552,157,13,0,1.0277279999863822
3,0,,2026-07-29T17:56:57.441207,99116,7661,2000,7661,1184,7661,138,10,0,1.0285693000187166
3,0,,2026-07-29T17:56:58.469976,99444,7431,1946,7431,1049,7431,171,19,0,1.028411800012691
3,0,,2026-07-29T17:56:59.498881,99689,7736,1991,7736,1157,7736,170,8,0,1.0285822000005282
3,0,,2026-07-29T17:57:00.529768,99200,7639,2029,7639,1199,7639,171,14,0,1.0305456999922171
3,0,,2026-07-29T17:57:01.558193,99483,7597,2030,7597,1144,7597,131,12,0,1.027932500001043
