N,input_state,basis,time,herald,singles_ch2,coinc_ch2,singles_ch4,coinc_ch4,singles_ch6,coinc_ch6,singles_ch8,coinc_ch8,singles_ch10,coinc_ch10,singles_ch7,coinc_ch7,int_time
5,1,,2026-07-30T12:50:07.514693,106578,5475,2274,5475,762,5475,160,5475,22,5475,4,9440,6,1.0297071000095457
5,1,,2026-07-30T12:50:08.544886,106926,5378,2174,5378,792,5378,158,5378,31,5378,3,9450,6,1.0297149999823887
5,1,,2026-07-30T12:50:09.574077,107330,5568,2292,5568,745,5568,166,5568,38,5568,3,9530,4,1.0286988999869209
5,1,,2026-07-30T12:50:10.604206,106919,5482,2181,5482,774,5482,150,5482,33,5482,4,9440,3,1.029763600003207
5,1,,2026-07-30T12:50:11.634530,107268,5456,2139,5456,757,5456,159,5456,30,5456,0,9417,5,1.0299245999776758
5,1,,2026-07-30T12:50:12.664195,107165,5458,2274,5458,789,5458,133,5458,29,5458,1,9499,6,1.029140800004825
5,1,,2026-07-30T12:50:13.693470,107275,5512,2253,5512,774,5512,176,5512,24,5512,2,9604,5,1.0289362999901641
5,1,,2026-07-30T12:50:14.722146,106908,5437,2136,5437,770,5437,144,5437,31,5437,1,9300,6,1.0280520000087563
5,1,,2026-07-30T12:50:15.750935,105878,5444,2177,5444,749,5444,160,5444,22,5444,2,9443,3,1.028445500007365
5,1,,2026-07-30T12:50:16.780825,106910,5461,2148,5461,750,5461,155,5461,29,5461,1,9486,1,1.0293591000081506
5,1,,2026-07-30T12:50:17.810684,106971,5456,2252,5456,787,5456,156,5456,29,5456,2,9461,3,1.0294673999887891
5,1,,2026-07-30T12:50:18.838266,106820,5559,2191,5559,845,5559,161,5559,16,5559,1,9314,6,1.0271821000205819
5,1,,2026-07-30T12:50:19.868738,106928,5516,2221,5516,761,5516,175,5516,24,5516,1,9365,3,1.0300257000199053
5,1,,2026-07-30T12:50:20.898788,107459,5439,2245,5439,738,5439,146,5439,21,5439,2,9497,3,1.0297010999929626
5,1,,2026-07-30T12:50:21.930013,106411,5547,2221,5547,793,5547,160,5547,29,5547,1,9379,4,1.0307502999785356
5,1,,2026-07-30T12:50:22.959104,106955,5499,2292,5499,763,5499,147,5499,29,5499,0,9572,4,1.028725400014082
5,1,,2026-07-30T12:50:23.989256,106866,5394,2164,5394,792,5394,150,5394,19,5394,1,9520,3,1.0298369000083767
5,1,,2026-07-30T12:50:25.018758,107387,5390,2231,5390,757,5390,154,5390,29,5390,2,9569,2,1.029142999992473
5,1,,2026-07-30T12:50:26.047821,106612,5414,2104,5414,761,5414,132,5414,42,5414,1,9451,1,1.0287170000083279
5,1,,2026-07-30T12:50:27.077452,107266,5611,2274,5611,799,5611,148,5611,23,5611,2,9430,3,1.0292523999814875
5,1,,2026-07-30T12:50:28.106784,106556,5519,2193,5519,765,5519,167,5519,35,5519,2,9401,4,1.0290126999898348
5,1,,2026-07-30T12:50:29.137387,106952,5378,2134,5378,761,5378,172,5378,26,5378,2,9510,2,1.0301524999958929
5,1,,2026-07-30T12:50:30.167073,106819,5589,2268,5589,820,5589,130,5589,26,5589,0,9554,3,1.0293220999883488
5,1,,2026-07-30T12:50:31.197294,107070,5569,2169,5569,803,5569,167,5569,29,5569,0,9371,3,1.0298755000112578
5,1,,2026-07-30T12:50:32.226811,106734,5509,2225,5509,771,5509,156,5509,35,5509,1,9528,6,1.0291413000086322
5,1,,2026-07-30T12:50:33.255970,107001,5424,2225,5424,746,5424,166,5424,19,5424,0,9460,3,1.028717899986077
5,1,,2026-07-30T12:50:34.284720,106866,5553,2228,5553,795,5553,167,5553,21,5553,3,9514,1,1.0284285999950953
5,1,,2026-07-30T12:50:35.313691,107521,5607,2248,5607,808,5607,154,5607,30,5607,0,9516,1,1.0286311999952886
5,1,,2026-07-30T12:50:36.343524,107036,5399,2215,5399,775,5399,162,5399,20,5399,3,9512,0,1.0291633000015281
5,1,,2026-07-30T12:50:37.373587,106429,5550,2233,5550,770,5550,158,5550,15,5550,1,9575,3,1.029733999981545
5,1,,2026-07-30T12:50:38.403014,107061,5527,2239,5527,793,5527,154,5527,25,5527,2,9544,3,1.029066499992041
5,1,,2026-07-30T12:50:39.432750,106739,5413,2174,5413,781,5413,172,5413,33,5413,3,9425,5,1.0292277999978978
5,1,,2026-07-30T12:50:40.462389,107204,5275,2107,5275,753,5275,157,5275,21,5275,0,9443,5,1.0291347999882419
5,1,,2026-07-30T12:50:41.492122,107225,5473,2192,5473,782,5473,184,5473,25,5473,2,9490,2,1.0292747000057716
5,1,,2026-07-30T12:50:42.521291,107323,5325,2133,5325,734,5325,151,5325,25,5325,0,9450,4,1.0287811000016518
5,1,,2026-07-30T12:50:43.550489,106954,5373,2136,5373,771,5373,159,5373,29,5373,0,9455,1,1.028850800008513
5,1,,2026-07-30T12:50:44.580175,107596,5475,2203,5475,782,5475,141,5475,36,5475,1,9409,2,1.0293724999937695
5,1,,2026-07-30T12:50:45.610092,106903,5506,2200,5506,837,5506,141,5506,34,5506,0,9704,8,1.02957559999777
5,1,,2026-07-30T12:50:46.639734,107175,5555,2240,5555,779,5555,156,5555,28,5555,2,9442,2,1.029114299977664
5,1,,2026-07-30T12:50:47.669183,106397,5589,2247,5589,818,5589,147,5589,23,5589,0,9443,7,1.0290917999809608
5,1,,2026-07-30T12:50:48.697706,106150,5542,2228,5542,825,5542,156,5542,33,5542,2,9478,6,1.028162800008431
5,1,,2026-07-30T12:50:49.728792,107428,5495,2248,5495,795,5495,157,5495,37,5495,0,9586,4,1.0304218000092078
5,1,,2026-07-30T12:50:50.757644,107035,5455,2197,5455,787,5455,163,5455,28,5455,3,9479,6,1.028494199999841
5,1,,2026-07-30T12:50:51.787468,106803,5443,2181,5443,787,5443,144,5443,25,5443,0,9372,3,1.029515000001993
5,1,,2026-07-30T12:50:52.815512,106974,5494,2271,5494,745,5494,149,5494,26,5494,1,9383,0,1.0278287999972235
5,1,,2026-07-30T12:50:53.845548,106636,5480,2234,5480,804,5480,186,5480,24,5480,0,9547,5,1.0297678000060841
5,1,,2026-07-30T12:50:54.873068,106863,5574,2272,5574,786,5574,184,5574,30,5574,0,9566,7,1.027132499992149
5,1,,2026-07-30T12:50:55.903659,106942,5414,2194,5414,796,5414,153,5414,31,5414,0,9374,2,1.030344500002684
5,1,,2026-07-30T12:50:56.933034,106971,5441,2196,5441,777,5441,141,5441,30,5441,0,9414,3,1.0289189999748487
5,1,,2026-07-30T12:50:57.961858,106362,5499,2265,5499,695,5499,172,5499,22,5499,0,9423,1,1.028471300000092
5,1,,2026-07-30T12:50:58.991251,106783,5429,2187,5429,756,5429,157,5429,29,5429,1,9482,4,1.0290911000047345
5,1,,2026-07-30T12:51:00.021268,107130,5454,2207,5454,790,5454,172,5454,24,5454,2,9554,3,1.029534600005718
5,1,,2026-07-30T12:51:01.049643,107912,5523,2211,5523,805,5523,167,5523,25,5523,4,9533,1,1.0280246999755036
5,1,,2026-07-30T12:51:02.077764,106798,5514,2213,5514,805,5514,166,5514,33,5514,2,9528,4,1.0277861999929883
5,1,,2026-07-30T12:51:03.105168,106452,5402,2199,5402,775,5402,146,5402,27,5402,3,9566,5,1.0269663000071887
5,1,,2026-07-30T12:51:04.134431,106769,5423,2197,5423,782,5423,163,5423,26,5423,1,9293,5,1.0290600000007544
5,1,,2026-07-30T12:51:05.164168,106585,5620,2276,5620,774,5620,179,5620,22,5620,0,9508,2,1.029471799993189
5,1,,2026-07-30T12:51:06.193031,107078,5363,2137,5363,717,5363,159,5363,25,5363,0,9430,4,1.0284272000135388
5,1,,2026-07-30T12:51:07.222427,106776,5452,2134,5452,822,5452,148,5452,26,5452,0,9640,2,1.0288447000202723
5,1,,2026-07-30T12:51:08.251543,106333,5427,2196,5427,787,5427,130,5427,27,5427,2,9580,2,1.0287574999965727
5,1,,2026-07-30T12:51:09.281106,106752,5341,2162,5341,760,5341,169,5341,25,5341,1,9497,4,1.029115700017428
5,1,,2026-07-30T12:51:10.310529,106458,5435,2216,5435,761,5435,158,5435,25,5435,2,9491,1,1.0290398999932222
5,1,,2026-07-30T12:51:11.340237,107107,5448,2232,5448,800,5448,144,5448,26,5448,1,9380,2,1.0293679000169504
5,1,,2026-07-30T12:51:12.370745,106981,5403,2194,5403,727,5403,163,5403,28,5403,2,9468,5,1.0300337999942712
5,1,,2026-07-30T12:51:13.402667,107307,5375,2149,5375,765,5375,140,5375,30,5375,0,9523,3,1.0314154000079725
5,1,,2026-07-30T12:51:14.433823,107374,5450,2173,5450,772,5450,152,5450,24,5450,0,9318,5,1.0306719999935012
5,1,,2026-07-30T12:51:15.463520,107245,5485,2233,5485,804,5485,160,5485,24,5485,1,9491,3,1.0292163000267465
5,1,,2026-07-30T12:51:16.492759,106692,5353,2165,5353,774,5353,149,5353,24,5353,2,9297,4,1.0289111000020057
5,1,,2026-07-30T12:51:17.522706,107381,5548,2196,5548,821,5548,173,5548,24,5548,3,9750,4,1.029342900001211
5,1,,2026-07-30T12:51:18.552732,107033,5536,2238,5536,800,5536,156,5536,28,5536,1,9574,4,1.0296475999930408
5,1,,2026-07-30T12:51:19.582735,106997,5434,2228,5434,776,5434,136,5434,27,5434,2,9404,2,1.029597000015201
5,1,,2026-07-30T12:51:20.611853,105979,5354,2208,5354,770,5354,132,5354,33,5354,3,9416,2,1.0287422999972478
5,1,,2026-07-30T12:51:21.640494,106422,5460,2180,5460,770,5460,161,5460,31,5460,2,9466,4,1.0281432000047062
5,1,,2026-07-30T12:51:22.669552,107278,5551,2270,5551,777,5551,149,5551,26,5551,1,9559,1,1.0286840999906417
5,1,,2026-07-30T12:51:23.698596,107109,5477,2280,5477,805,5477,150,5477,29,5477,0,9585,4,1.028710000013234
5,1,,2026-07-30T12:51:24.728642,106943,5449,2200,5449,784,5449,150,5449,24,5449,3,9583,3,1.0297187000105623
5,1,,2026-07-30T12:51:25.756257,106883,5325,2135,5325,764,5325,146,5325,28,5325,3,9549,3,1.0272640000039246
5,1,,2026-07-30T12:51:26.785972,107199,5542,2294,5542,714,5542,159,5542,21,5542,1,9546,3,1.029415400000289
5,1,,2026-07-30T12:51:27.815411,106776,5547,2234,5547,796,5547,141,5547,32,5547,2,9375,3,1.0289109000004828
5,1,,2026-07-30T12:51:28.845968,106814,5581,2223,5581,858,5581,152,5581,22,5581,1,9243,1,1.030061299999943
5,1,,2026-07-30T12:51:29.874990,106914,5439,2202,5439,727,5439,166,5439,24,5439,0,9633,9,1.0287214000127278
5,1,,2026-07-30T12:51:30.904191,106025,5403,2183,5403,784,5403,153,5403,29,5403,2,9543,3,1.0289249999914318
5,1,,2026-07-30T12:51:31.934539,107149,5429,2117,5429,774,5429,177,5429,28,5429,0,9446,4,1.0298773999966215
5,1,,2026-07-30T12:51:32.965384,107001,5337,2136,5337,811,5337,142,5337,32,5337,2,9566,5,1.0302350000129081
5,1,,2026-07-30T12:51:33.993926,106800,5449,2197,5449,766,5449,157,5449,26,5449,1,9542,6,1.0280738000001293
5,1,,2026-07-30T12:51:35.024819,106998,5353,2134,5353,759,5353,144,5353,30,5353,1,9632,6,1.0305385999963619
5,1,,2026-07-30T12:51:36.054261,107003,5420,2198,5420,724,5420,159,5420,23,5420,2,9645,2,1.0290230000100564
5,1,,2026-07-30T12:51:37.084777,107171,5350,2167,5350,739,5350,160,5350,25,5350,0,9517,2,1.0301505999814253
5,1,,2026-07-30T12:51:38.112813,107085,5455,2165,5455,812,5455,165,5455,33,5455,0,9504,4,1.0275889999757055
5,1,,2026-07-30T12:51:39.140355,106557,5348,2178,5348,741,5348,152,5348,26,5348,1,9573,5,1.0272805000131484
5,1,,2026-07-30T12:51:40.169106,106404,5409,2261,5409,741,5409,147,5409,29,5409,1,9448,3,1.0283506999840029
5,1,,2026-07-30T12:51:41.197348,107041,5568,2218,5568,793,5568,162,5568,24,5568,1,9639,2,1.0278890999907162
5,1,,2026-07-30T12:51:42.226709,107131,5425,2204,5425,831,5425,162,5425,20,5425,1,9506,4,1.028966500016395
5,1,,2026-07-30T12:51:43.255713,107268,5542,2225,5542,768,5542,156,5542,20,5542,1,9426,2,1.0286689999920782
5,1,,2026-07-30T12:51:44.284789,106946,5349,2153,5349,746,5349,137,5349,27,5349,1,9535,6,1.0287665000068955
5,1,,2026-07-30T12:51:45.314057,107024,5347,2121,5347,766,5347,148,5347,24,5347,3,9543,0,1.0289054000168107
5,1,,2026-07-30T12:51:46.344617,107243,5457,2221,5457,770,5457,149,5457,24,5457,3,9349,2,1.0302285999932792
5,1,,2026-07-30T12:51:47.373844,107101,5567,2234,5567,812,5567,163,5567,31,5567,1,9564,1,1.0287359000067227
5,1,,2026-07-30T12:51:48.403734,106785,5370,2146,5370,799,5370,154,5370,23,5370,4,9483,6,1.029341099987505
5,1,,2026-07-30T12:51:49.433676,106562,5482,2233,5482,806,5482,166,5482,30,5482,1,9311,4,1.0295707000186667
5,1,,2026-07-30T12:51:50.463472,106096,5338,2206,5338,715,5338,137,5338,22,5338,0,9383,4,1.0294270000013057
5,1,,2026-07-30T12:51:51.493722,107393,5451,2209,5451,776,5451,173,5451,22,5451,3,9285,3,1.0299426999990828
5,1,,2026-07-30T12:51:52.524202,107518,5595,2223,5595,793,5595,140,5595,34,5595,3,9375,3,1.0298118000209797
5,1,,2026-07-30T12:51:53.553647,106577,5448,2300,5448,775,5448,166,5448,29,5448,1,9479,2,1.0291317999945022
5,1,,2026-07-30T12:51:54.583615,107213,5304,2143,5304,756,5304,178,5304,23,5304,0,9514,2,1.0295142000250053
5,1,,2026-07-30T12:51:55.612563,106667,5362,2148,5362,741,5362,145,5362,24,5362,0,9480,6,1.028608799999347
5,1,,2026-07-30T12:51:56.641749,106607,5375,2160,5375,753,5375,154,5375,35,5375,4,9388,2,1.0288181999931112
5,1,,2026-07-30T12:51:57.671809,106599,5395,2167,5395,768,5396,156,5396,27,5396,3,9496,5,1.0297162999922875
5,1,,2026-07-30T12:51:58.702390,107372,5441,2204,5441,784,5440,150,5440,32,5440,1,9522,1,1.0302494000061415
5,1,,2026-07-30T12:51:59.732525,106738,5397,2119,5397,810,5397,166,5397,27,5397,2,9648,1,1.029753900016658
5,1,,2026-07-30T12:52:00.761310,106681,5501,2270,5501,775,5501,172,5501,24,5501,0,9696,3,1.0284295000019483
5,1,,2026-07-30T12:52:01.790735,106427,5404,2142,5404,752,5404,136,5404,30,5404,3,9474,2,1.028970199986361
5,1,,2026-07-30T12:52:02.819960,106636,5440,2217,5440,784,5440,150,5440,33,5440,4,9401,5,1.0288396000105422
5,1,,2026-07-30T12:52:03.850227,106815,5601,2272,5601,793,5601,147,5601,22,5601,1,9307,10,1.029816700000083
5,1,,2026-07-30T12:52:04.878850,106569,5476,2220,5476,744,5476,155,5476,42,5476,1,9500,3,1.028327599982731
5,1,,2026-07-30T12:52:05.908361,106349,5457,2212,5457,745,5457,162,5457,27,5457,1,9537,5,1.0291650000144728
5,1,,2026-07-30T12:52:06.937412,106638,5469,2226,5469,795,5469,165,5469,27,5469,2,9566,5,1.028576000011526
5,1,,2026-07-30T12:52:07.968792,106824,5370,2254,5370,714,5370,146,5370,26,5370,0,9473,5,1.0308994999795686
5,1,,2026-07-30T12:52:08.998614,107167,5468,2204,5468,792,5468,161,5468,27,5468,4,9248,6,1.02947419998236
5,1,,2026-07-30T12:52:10.028888,106800,5472,2148,5472,801,5472,178,5472,26,5472,1,9420,3,1.029898399981903
5,1,,2026-07-30T12:52:11.057885,107636,5502,2251,5502,779,5502,162,5502,31,5502,0,9455,3,1.0286559000087436
5,1,,2026-07-30T12:52:12.087844,107064,5482,2196,5482,752,5482,152,5482,30,5482,1,9427,2,1.0295945999969263
5,1,,2026-07-30T12:52:13.117610,106620,5487,2253,5487,817,5487,131,5487,30,5487,1,9427,5,1.029254499997478
5,1,,2026-07-30T12:52:14.146538,107258,5485,2161,5485,749,5485,156,5485,28,5485,4,9638,7,1.0285918999870773
5,1,,2026-07-30T12:52:15.175904,106883,5444,2250,5444,742,5444,134,5444,25,5444,2,9571,4,1.0288645999971777
5,1,,2026-07-30T12:52:16.206535,106701,5457,2283,5457,770,5457,129,5457,29,5457,2,9310,3,1.0302768999827094
5,1,,2026-07-30T12:52:17.237040,106681,5445,2225,5445,752,5445,159,5445,34,5445,1,9503,2,1.0300734000047669
5,1,,2026-07-30T12:52:18.266429,106641,5544,2286,5544,771,5544,166,5544,27,5544,0,9398,6,1.0289300000004005
5,1,,2026-07-30T12:52:19.295861,107034,5496,2213,5496,768,5496,167,5496,28,5496,1,9565,6,1.0291145000082906
5,1,,2026-07-30T12:52:20.324622,106825,5451,2177,5451,778,5451,172,5451,26,5451,2,9499,4,1.0283723000029568
5,1,,2026-07-30T12:52:21.354190,107337,5416,2189,5416,784,5416,150,5416,29,5416,1,9567,2,1.029075800004648
5,1,,2026-07-30T12:52:22.385140,106526,5573,2278,5573,791,5573,166,5573,29,5573,1,9460,6,1.030480900022667
5,1,,2026-07-30T12:52:23.414350,107381,5459,2227,5459,733,5459,172,5459,31,5459,0,9513,3,1.028913799993461
5,1,,2026-07-30T12:52:24.443462,106896,5440,2202,5440,779,5440,170,5440,27,5440,0,9459,4,1.0287928000034299
5,1,,2026-07-30T12:52:25.475013,107357,5504,2245,5504,772,5504,157,5504,31,5504,2,9536,6,1.0311218999850098
5,1,,2026-07-30T12:52:26.505606,106481,5458,2268,5458,741,5458,147,5458,26,5458,1,9503,6,1.0303700000222307
5,1,,2026-07-30T12:52:27.536227,106957,5350,2175,5350,719,5350,162,5350,26,5350,3,9325,2,1.030184500006726
5,1,,2026-07-30T12:52:28.565456,106648,5381,2115,5381,760,5381,159,5381,28,5381,3,9198,5,1.0287452000193298
5,1,,2026-07-30T12:52:29.594649,106435,5529,2303,5529,770,5529,149,5529,28,5529,1,9400,4,1.0288178999908268
5,1,,2026-07-30T12:52:30.624113,106825,5450,2226,5450,743,5450,163,5450,17,5450,1,9353,3,1.0290995000104886
5,1,,2026-07-30T12:52:31.654987,106848,5415,2152,5415,756,5415,176,5415,30,5415,2,9461,2,1.030491700017592
5,1,,2026-07-30T12:52:32.683454,107289,5631,2300,5631,787,5631,156,5631,28,5631,2,9540,5,1.0281279999762774
5,1,,2026-07-30T12:52:33.713852,106594,5496,2228,5496,737,5496,146,5496,39,5496,1,9422,4,1.0301276999816764
5,1,,2026-07-30T12:52:34.743130,106823,5388,2185,5388,791,5388,147,5388,35,5388,1,9469,7,1.0288165000092704
5,1,,2026-07-30T12:52:35.773174,106700,5420,2213,5420,795,5420,170,5420,32,5420,0,9424,1,1.0296353999874555
5,1,,2026-07-30T12:52:36.803340,106842,5452,2110,5452,810,5452,138,5452,32,5452,3,9218,6,1.0298651999910362
5,1,,2026-07-30T12:52:37.832815,107441,5506,2217,5506,777,5506,173,5506,28,5506,2,9436,9,1.029131100018276
5,1,,2026-07-30T12:52:38.862414,106890,5364,2136,5364,719,5364,159,5364,32,5364,2,9652,5,1.0292516000044998
5,1,,2026-07-30T12:52:39.891577,106648,5558,2197,5558,798,5558,165,5558,32,5558,0,9329,3,1.0288366999884602
5,1,,2026-07-30T12:52:40.921654,106988,5457,2167,5457,803,5457,179,5457,18,5457,1,9548,2,1.0297404000011738
5,1,,2026-07-30T12:52:41.952025,106735,5546,2269,5546,753,5546,150,5546,32,5546,1,9477,2,1.0299115000234451
5,1,,2026-07-30T12:52:42.981644,106824,5442,2179,5442,788,5442,153,5442,39,5442,1,9479,2,1.029341299989028
5,1,,2026-07-30T12:52:44.011453,107259,5398,2203,5398,804,5398,118,5398,25,5398,0,9427,2,1.0294549999816809
5,1,,2026-07-30T12:52:45.039398,106632,5424,2166,5424,818,5424,156,5424,24,5424,2,9399,6,1.0276041999750305
5,1,,2026-07-30T12:52:46.069006,106889,5366,2214,5366,744,5366,135,5366,32,5366,0,9542,3,1.0292819000023883
5,1,,2026-07-30T12:52:47.098335,107425,5474,2265,5474,757,5474,155,5474,38,5474,1,9475,2,1.0290123999875505
5,1,,2026-07-30T12:52:48.129150,106985,5422,2134,5422,820,5422,146,5422,17,5422,1,9476,3,1.0305209999787621
5,1,,2026-07-30T12:52:49.158507,106638,5380,2162,5380,758,5380,141,5380,24,5380,4,9469,0,1.0287599999865051
5,1,,2026-07-30T12:52:50.188804,106824,5480,2208,5480,772,5480,157,5480,25,5480,1,9399,4,1.029867600009311
5,1,,2026-07-30T12:52:51.218346,107570,5499,2235,5499,807,5499,167,5499,29,5499,0,9405,1,1.0291411000071093
5,1,,2026-07-30T12:52:52.246275,106254,5500,2180,5500,760,5500,162,5500,27,5500,2,9426,1,1.0275809000013396
5,1,,2026-07-30T12:52:53.274557,107037,5526,2219,5526,792,5526,142,5526,24,5526,0,9365,7,1.0280231999931857
5,1,,2026-07-30T12:52:54.305192,106851,5531,2289,5531,781,5531,152,5531,29,5531,4,9564,5,1.0301851999829523
5,1,,2026-07-30T12:52:55.334556,107176,5332,2134,5332,755,5332,147,5332,29,5332,0,9555,1,1.0290008999872953
5,1,,2026-07-30T12:52:56.365098,107169,5422,2227,5422,734,5422,138,5422,22,5422,0,9564,2,1.0301723000011407
5,1,,2026-07-30T12:52:57.392479,107475,5461,2256,5461,823,5461,141,5461,27,5461,1,9434,2,1.0270327999896836
5,1,,2026-07-30T12:52:58.422956,106849,5370,2169,5370,762,5370,158,5370,20,5370,3,9796,0,1.0300629000121262
5,1,,2026-07-30T12:52:59.452441,106849,5402,2127,5402,785,5402,156,5402,26,5402,3,9349,6,1.0291516999714077
5,1,,2026-07-30T12:53:00.482861,106424,5540,2212,5540,776,5540,152,5540,30,5540,0,9437,3,1.0300066999916453
5,1,,2026-07-30T12:53:01.513008,107292,5503,2219,5503,788,5503,153,5503,32,5503,6,9535,3,1.0297248999995645
5,1,,2026-07-30T12:53:02.541997,106514,5474,2183,5474,775,5474,159,5474,36,5474,3,9347,2,1.0286222000140697
5,1,,2026-07-30T12:53:03.571052,107278,5383,2124,5383,755,5383,149,5383,24,5383,0,9537,5,1.028691199986497
5,1,,2026-07-30T12:53:04.600054,106758,5581,2211,5581,783,5581,161,5581,27,5581,2,9458,2,1.028612099995371
5,1,,2026-07-30T12:53:05.630377,106732,5460,2207,5460,783,5460,162,5460,32,5460,0,9423,5,1.0299166000040714
5,1,,2026-07-30T12:53:06.660255,106461,5538,2181,5538,795,5538,131,5538,29,5538,0,9361,5,1.0294991999980994
5,1,,2026-07-30T12:53:07.690423,107183,5557,2283,5557,797,5557,138,5557,31,5557,1,9345,4,1.0298317999986466
5,1,,2026-07-30T12:53:08.720438,106729,5443,2234,5443,782,5443,146,5443,25,5443,1,9655,1,1.029477300005965
5,1,,2026-07-30T12:53:09.787680,106750,5528,2283,5528,758,5528,164,5528,28,5528,2,9480,4,1.0668795999954455
5,1,,2026-07-30T12:53:10.822345,111047,5645,2305,5645,785,5645,156,5645,29,5645,2,9866,3,1.0288284000125714
5,1,,2026-07-30T12:53:11.852053,106641,5426,2194,5426,752,5426,145,5426,36,5426,0,9529,5,1.0293882999976631
5,1,,2026-07-30T12:53:12.881901,106490,5353,2176,5353,766,5353,161,5353,33,5353,1,9535,4,1.0295372999971732
5,1,,2026-07-30T12:53:13.910878,106779,5260,2113,5260,730,5260,146,5260,27,5260,0,9455,8,1.0287001999968197
5,1,,2026-07-30T12:53:14.940294,106762,5528,2256,5528,744,5528,160,5528,35,5528,3,9528,4,1.0290424000122584
5,1,,2026-07-30T12:53:15.970383,107382,5521,2256,5521,820,5521,144,5521,41,5521,0,9605,4,1.0295546999841463
5,1,,2026-07-30T12:53:17.000138,107113,5546,2256,5546,754,5546,177,5546,26,5546,1,9530,4,1.02941269997973
5,1,,2026-07-30T12:53:18.029787,106262,5487,2274,5487,777,5487,154,5487,30,5487,0,9546,2,1.0293911999906413
5,1,,2026-07-30T12:53:19.059484,107022,5538,2304,5538,770,5538,149,5538,31,5538,1,9603,1,1.0293934000073932
5,1,,2026-07-30T12:53:20.089269,106895,5437,2275,5437,747,5437,156,5437,30,5437,0,9416,6,1.0293532000214327
5,1,,2026-07-30T12:53:21.115962,106527,5307,2076,5307,747,5307,162,5307,23,5307,1,9558,5,1.026233599986881
5,1,,2026-07-30T12:53:22.147107,106730,5644,2264,5644,801,5644,156,5644,32,5644,3,9364,3,1.0309088999929372
5,1,,2026-07-30T12:53:23.175398,107015,5537,2190,5537,812,5537,135,5537,25,5537,0,9523,5,1.0279838999849744
5,1,,2026-07-30T12:53:24.205268,106565,5484,2189,5484,748,5484,170,5484,24,5484,0,9441,5,1.029331199999433
5,1,,2026-07-30T12:53:25.234679,106940,5382,2214,5382,778,5382,164,5382,27,5382,0,9488,5,1.0290670999966096
5,1,,2026-07-30T12:53:26.265223,107202,5506,2247,5506,762,5506,174,5506,31,5506,1,9420,8,1.0301892000134103
5,1,,2026-07-30T12:53:27.294046,106443,5492,2283,5492,763,5492,158,5492,20,5492,1,9548,4,1.0284416000067722
5,1,,2026-07-30T12:53:28.322897,106780,5535,2240,5535,777,5535,159,5535,33,5535,0,9375,3,1.0285195999895222
5,1,,2026-07-30T12:53:29.354067,107105,5403,2162,5403,777,5403,143,5403,19,5403,4,9420,3,1.030751300015254
5,1,,2026-07-30T12:53:30.384359,106676,5501,2214,5501,823,5501,159,5501,22,5501,0,9479,2,1.029784100013785
5,1,,2026-07-30T12:53:31.413402,106397,5578,2311,5578,782,5578,148,5578,24,5578,1,9464,4,1.0286029999842867
5,1,,2026-07-30T12:53:32.442829,106905,5415,2146,5415,742,5415,193,5415,25,5415,1,9376,5,1.0291892999957781
5,1,,2026-07-30T12:53:33.472395,106791,5434,2210,5434,742,5434,125,5434,34,5434,0,9307,3,1.029142999992473
5,1,,2026-07-30T12:53:34.502399,107233,5423,2218,5423,757,5423,143,5423,28,5423,1,9407,7,1.0296683000051416
5,1,,2026-07-30T12:53:35.531631,107208,5376,2240,5376,755,5376,139,5376,27,5376,1,9682,7,1.0287226999935228
5,1,,2026-07-30T12:53:36.561304,107472,5499,2235,5499,798,5499,143,5499,29,5499,2,9565,4,1.029361599998083
5,1,,2026-07-30T12:53:37.590700,107153,5491,2205,5491,804,5491,151,5491,33,5491,1,9615,4,1.0289015999878757
5,1,,2026-07-30T12:53:38.620209,106930,5593,2297,5593,748,5593,176,5593,36,5593,0,9440,5,1.0291468999930657
5,1,,2026-07-30T12:53:39.649433,106741,5432,2245,5432,803,5432,180,5432,25,5432,0,9612,2,1.028751599980751
5,1,,2026-07-30T12:53:40.678694,107185,5295,2148,5295,771,5295,131,5295,28,5295,0,9468,4,1.0288981999910902
5,1,,2026-07-30T12:53:41.708167,106827,5400,2207,5400,745,5400,138,5400,28,5400,2,9413,6,1.0291440000000875
5,1,,2026-07-30T12:53:42.736971,107436,5392,2152,5392,787,5392,142,5392,33,5392,0,9411,4,1.0284275000158232
5,1,,2026-07-30T12:53:43.766080,107273,5340,2181,5340,715,5340,146,5340,17,5340,2,9528,4,1.0288749000173993
5,1,,2026-07-30T12:53:44.794799,107015,5443,2322,5443,731,5443,161,5443,22,5443,1,9403,2,1.028317699994659
5,1,,2026-07-30T12:53:45.823079,106378,5455,2189,5455,783,5455,152,5455,27,5455,1,9403,4,1.0279413999815006
5,1,,2026-07-30T12:53:46.850045,106636,5471,2200,5471,795,5471,163,5471,28,5471,2,9559,4,1.0267432999971788
5,1,,2026-07-30T12:53:47.879760,107136,5411,2192,5411,779,5411,152,5411,17,5411,0,9396,3,1.029378800012637
5,1,,2026-07-30T12:53:48.907429,106784,5538,2239,5538,778,5538,144,5538,35,5538,3,9435,1,1.0274229999922682
5,1,,2026-07-30T12:53:49.936271,106597,5335,2139,5335,744,5335,164,5335,31,5335,0,9513,2,1.0285114999860525
