N,input_state,basis,time,herald,singles_ch2,coinc_ch2,singles_ch4,coinc_ch4,singles_ch6,coinc_ch6,singles_ch8,coinc_ch8,singles_ch10,coinc_ch10,singles_ch7,coinc_ch7,int_time
3,0,,2026-07-22T21:05:06.310886,105991,12922,4121,12922,1343,12922,765,12922,113,12922,1,20871,4,1.0294205999962287
3,1,,2026-07-22T21:05:24.742609,105654,18959,9299,18959,204,18959,524,18959,130,18959,3,20658,8,1.028897299998789
3,1,,2026-07-22T21:05:25.772271,105877,18986,9209,18986,198,18986,568,18986,106,18986,2,20628,5,1.0292825999931665
3,1,,2026-07-22T21:05:26.802385,105870,18821,9254,18821,218,18821,521,18821,123,18821,4,20820,7,1.0295679999981076
3,1,,2026-07-22T21:05:27.829751,106229,18958,9327,18958,214,18958,534,18958,91,18958,6,20379,5,1.027056499995524
3,1,,2026-07-22T21:05:28.857486,105446,18618,9104,18618,226,18618,547,18618,106,18618,3,20619,9,1.0274592000059783
3,1,,2026-07-22T21:05:29.884752,105126,18550,9007,18550,219,18550,502,18550,98,18550,4,20462,3,1.0269461999996565
3,1,,2026-07-22T21:05:30.912333,105690,18865,9166,18865,190,18865,517,18865,107,18865,4,20520,5,1.027325799994287
3,1,,2026-07-22T21:05:31.940267,105989,18680,9191,18680,204,18680,510,18680,106,18680,3,20747,7,1.0275834999920335
3,1,,2026-07-22T21:05:32.968127,105405,18589,9130,18589,197,18589,565,18589,125,18589,3,20594,5,1.0275750000000698
3,1,,2026-07-22T21:05:33.996261,104969,18812,9169,18812,188,18812,526,18813,105,18813,3,20647,2,1.0277965999994194
3,1,,2026-07-22T21:05:35.024260,105966,18823,9004,18823,207,18823,547,18822,123,18822,1,20860,11,1.02775439999823
3,1,,2026-07-22T21:05:36.053184,105654,18782,9166,18782,204,18782,580,18782,113,18782,4,20619,6,1.0286247999902116
3,1,,2026-07-22T21:05:37.081797,105916,18713,9147,18713,189,18713,520,18713,108,18713,4,20689,5,1.0283182999992277
3,1,,2026-07-22T21:05:38.111133,105849,18896,9194,18896,219,18896,536,18896,112,18896,5,20440,4,1.028981900002691
3,1,,2026-07-22T21:05:39.139627,105619,18907,9228,18907,208,18907,504,18907,104,18907,6,20449,7,1.0281022999988636
3,1,,2026-07-22T21:05:40.169274,106192,18837,9269,18837,197,18837,529,18837,94,18837,1,20408,4,1.0293213999975706
3,1,,2026-07-22T21:05:41.197656,105969,18786,9159,18786,200,18786,506,18786,106,18786,4,20678,8,1.0279178999917349
3,1,,2026-07-22T21:05:42.226708,105853,18865,9228,18865,195,18865,581,18865,99,18865,7,20688,5,1.0287141000007978
3,1,,2026-07-22T21:05:43.255496,105507,18832,9044,18832,211,18832,557,18832,97,18832,4,20372,8,1.0284168999933172
3,1,,2026-07-22T21:05:44.284351,105084,18863,9182,18863,204,18863,569,18863,100,18863,3,20673,7,1.0284833000041544
3,1,,2026-07-22T21:05:45.312868,105333,18924,9217,18924,210,18924,547,18924,108,18924,4,20273,8,1.0280639999982668
3,1,,2026-07-22T21:05:46.342878,105532,18653,9079,18653,176,18653,533,18653,115,18653,2,20579,5,1.029761799989501
3,1,,2026-07-22T21:05:47.372877,105830,18738,9084,18738,182,18738,561,18738,99,18738,0,20908,5,1.0296002999966731
3,1,,2026-07-22T21:05:48.401133,105178,18888,9250,18888,221,18888,532,18888,88,18888,6,20553,6,1.0279366999893682
3,1,,2026-07-22T21:05:49.427646,106357,18930,9268,18930,225,18930,575,18930,105,18930,2,20668,4,1.0261486999952467
3,1,,2026-07-22T21:05:50.457006,105546,18862,9160,18862,219,18862,510,18862,108,18862,1,20459,2,1.0291643999953521
3,1,,2026-07-22T21:05:51.485752,105753,18989,9288,18989,201,18989,501,18989,114,18989,1,20594,7,1.0283073000027798
3,1,,2026-07-22T21:05:52.514322,105253,18857,9079,18857,202,18857,628,18857,119,18857,4,20821,3,1.0281766999978572
3,1,,2026-07-22T21:05:53.544297,105830,18783,9100,18783,220,18783,544,18783,115,18783,1,20960,3,1.0295565999986138
3,1,,2026-07-22T21:05:54.574285,106044,18681,9121,18682,213,18682,532,18682,119,18682,2,20626,10,1.0294429999921704
3,1,,2026-07-22T21:05:55.603219,105489,18949,9209,18948,204,18948,557,18948,112,18948,3,20392,5,1.0285807000036584
3,1,,2026-07-22T21:05:56.632541,106146,18955,8999,18955,197,18955,579,18955,107,18955,2,20678,8,1.028965799996513
3,1,,2026-07-22T21:05:57.659241,106470,18835,9258,18835,209,18835,508,18835,126,18835,2,20468,11,1.0262902999966173
3,1,,2026-07-22T21:05:58.687991,104555,18479,9123,18479,214,18479,544,18479,128,18479,3,19892,8,1.0284245000075316
3,1,,2026-07-22T21:05:59.716899,105939,18766,9115,18766,222,18766,541,18766,103,18766,4,20473,2,1.0285328999889316
3,1,,2026-07-22T21:06:00.745986,105207,18695,9174,18695,198,18695,500,18695,106,18695,3,20547,6,1.0287546000035945
3,1,,2026-07-22T21:06:01.775768,106283,19059,9217,19059,218,19059,580,19059,103,19059,9,20710,5,1.0294032999954652
3,1,,2026-07-22T21:06:02.805283,105516,18958,9175,18958,229,18958,602,18958,113,18958,1,20712,5,1.0290699000033783
3,1,,2026-07-22T21:06:03.834513,105720,18668,9149,18668,218,18668,518,18668,100,18668,3,20789,6,1.0287459999963176
3,1,,2026-07-22T21:06:04.863644,105857,18899,9208,18899,217,18899,594,18899,110,18899,5,20488,5,1.0286611000046832
3,1,,2026-07-22T21:06:05.893719,106180,18667,9108,18667,199,18667,512,18667,112,18667,3,20675,9,1.0296994999953313
3,1,,2026-07-22T21:06:06.922343,106038,19156,9406,19156,198,19156,527,19156,118,19156,7,20858,5,1.0281571999948937
3,1,,2026-07-22T21:06:07.950922,105199,18569,9064,18569,228,18569,482,18569,103,18569,0,20202,11,1.0281652999983635
3,1,,2026-07-22T21:06:08.980740,105687,18769,9134,18769,219,18769,566,18769,102,18769,2,20489,5,1.0294499999872642
3,1,,2026-07-22T21:06:10.009478,105402,18765,9154,18765,202,18765,562,18765,110,18765,2,20390,8,1.02836660000321
3,1,,2026-07-22T21:06:11.036160,106013,18895,9308,18895,207,18895,585,18895,79,18895,4,20612,4,1.0263851000054274
3,1,,2026-07-22T21:06:12.064820,105564,18670,9011,18670,205,18670,558,18670,128,18670,7,20744,5,1.0284771000006003
3,1,,2026-07-22T21:06:13.094779,106223,18799,9109,18799,199,18799,570,18799,106,18799,1,20958,2,1.029600499998196
3,1,,2026-07-22T21:06:14.124415,106204,18736,9158,18736,206,18736,540,18736,115,18736,7,20102,5,1.029257799993502
3,1,,2026-07-22T21:06:15.154683,105776,18749,9065,18749,234,18749,566,18749,102,18749,3,20739,9,1.0299574000091525
3,1,,2026-07-22T21:06:16.183434,105985,18832,9113,18832,214,18832,569,18832,118,18832,3,20560,3,1.0283209000044735
3,1,,2026-07-22T21:06:17.212903,105109,18613,9075,18613,193,18613,566,18613,103,18613,5,20457,3,1.0291155000013532
3,1,,2026-07-22T21:06:18.243202,105601,18961,9217,18961,199,18961,528,18961,119,18961,1,20569,5,1.0299757000029786
3,1,,2026-07-22T21:06:19.273177,106171,18862,9208,18862,212,18862,525,18862,108,18862,0,20575,6,1.0295309000066482
3,1,,2026-07-22T21:06:20.302843,105784,18710,9230,18710,203,18710,508,18710,94,18710,3,20729,6,1.0292197999951895
3,1,,2026-07-22T21:06:21.332799,105647,18932,9217,18932,208,18932,568,18932,88,18932,1,20438,7,1.029398200000287
3,1,,2026-07-22T21:06:22.362897,105748,18921,9253,18921,195,18921,544,18921,116,18921,1,20455,10,1.0296260000031907
3,1,,2026-07-22T21:06:23.393681,105756,18846,9113,18846,198,18846,528,18846,96,18846,5,20878,3,1.0303119000018341
3,1,,2026-07-22T21:06:24.422902,105753,18844,9158,18844,222,18844,581,18844,103,18844,0,20645,6,1.0288022000022465
3,1,,2026-07-22T21:06:25.453004,105695,18920,9170,18920,213,18920,601,18920,109,18920,3,20490,4,1.029697699996177
3,1,,2026-07-22T21:06:26.482013,105952,18839,9138,18839,220,18839,552,18839,98,18839,2,20774,3,1.0286494000029052
3,1,,2026-07-22T21:06:27.510682,105319,18677,9182,18677,222,18677,546,18677,115,18677,3,20723,6,1.0282759999972768
3,1,,2026-07-22T21:06:28.540554,105566,18857,9084,18857,217,18857,549,18857,111,18857,5,20687,4,1.0294744999991963
3,1,,2026-07-22T21:06:29.570190,106027,18750,9135,18750,228,18750,522,18750,93,18751,3,20620,1,1.029231799999252
3,1,,2026-07-22T21:06:30.598922,105586,18861,9173,18861,214,18862,579,18862,114,18861,7,20695,3,1.0282524999929592
3,1,,2026-07-22T21:06:31.627447,105761,18866,9162,18866,209,18865,512,18865,85,18865,3,20561,6,1.0281394999910844
3,1,,2026-07-22T21:06:32.656765,105910,18905,9264,18905,188,18905,545,18905,124,18905,1,20528,2,1.0289212000061525
3,1,,2026-07-22T21:06:33.686534,105942,18742,8992,18742,210,18742,564,18742,127,18742,7,20519,7,1.0294524999917485
3,1,,2026-07-22T21:06:34.716421,105735,19031,9205,19031,202,19031,580,19031,109,19031,3,20710,6,1.029544100005296
3,1,,2026-07-22T21:06:35.746440,105349,18761,9071,18761,200,18761,560,18761,97,18761,6,20397,5,1.0296581000002334
3,1,,2026-07-22T21:06:36.775400,105795,18953,9182,18953,205,18953,549,18953,115,18953,6,20418,10,1.0286449000122957
3,1,,2026-07-22T21:06:37.803431,106131,18917,9233,18917,206,18917,523,18917,109,18917,1,20746,8,1.0276070999971125
3,1,,2026-07-22T21:06:38.832187,105876,18879,9257,18879,210,18879,572,18879,104,18879,8,20533,6,1.028486300012446
3,1,,2026-07-22T21:06:39.859538,105637,19025,9283,19025,219,19025,596,19025,119,19025,2,20304,7,1.0269813000049908
3,1,,2026-07-22T21:06:40.888532,105548,18815,9202,18815,217,18815,525,18815,111,18815,2,20356,6,1.0287317000038456
3,1,,2026-07-22T21:06:41.917249,105554,18893,9133,18893,201,18893,578,18893,109,18893,1,20468,4,1.0284036999946693
3,1,,2026-07-22T21:06:42.945178,105937,18615,9052,18615,208,18615,543,18615,95,18615,2,20333,5,1.0277058999927249
3,1,,2026-07-22T21:06:43.972124,105242,18655,9091,18655,181,18655,557,18655,106,18655,2,20527,14,1.0267160999937914
3,1,,2026-07-22T21:06:44.999295,105471,18813,9238,18813,194,18813,541,18813,109,18813,6,20560,6,1.0268702999892412
3,1,,2026-07-22T21:06:46.029813,105730,18925,9224,18925,210,18925,553,18925,102,18925,5,20651,3,1.0302076000079978
3,1,,2026-07-22T21:06:47.058495,105679,18970,9192,18970,220,18970,547,18970,119,18970,5,20439,3,1.0283201000129338
3,1,,2026-07-22T21:06:48.087044,105553,18383,9098,18383,198,18383,517,18383,105,18383,3,20280,8,1.0282002000021748
3,1,,2026-07-22T21:06:49.116863,105740,18657,9111,18657,225,18657,549,18657,116,18657,4,20203,1,1.0294084000051953
3,1,,2026-07-22T21:06:50.146097,105729,18808,9082,18808,201,18808,579,18808,91,18808,6,20465,4,1.0288778000103775
3,1,,2026-07-22T21:06:51.175691,105305,18676,9186,18676,230,18676,524,18676,123,18676,2,20508,6,1.0291268000000855
3,1,,2026-07-22T21:06:52.205165,105933,18831,9135,18831,205,18831,543,18831,96,18831,3,20624,9,1.0290268000098877
3,1,,2026-07-22T21:06:53.233916,105062,18700,9053,18700,202,18700,560,18700,114,18700,4,20636,8,1.0284370000008494
3,1,,2026-07-22T21:06:54.261721,105808,18736,9257,18736,185,18736,493,18736,127,18736,3,20556,6,1.0274160999979358
3,1,,2026-07-22T21:06:55.291725,105684,18646,9039,18646,208,18646,526,18646,125,18646,4,20563,7,1.029613499995321
3,1,,2026-07-22T21:06:56.320776,105974,18924,9230,18924,215,18924,567,18924,117,18924,0,20647,7,1.028641199998674
3,1,,2026-07-22T21:06:57.349894,105590,18823,9241,18823,205,18823,570,18823,102,18823,6,20510,9,1.0287238000018988
3,1,,2026-07-22T21:06:58.377995,105691,18827,9188,18827,200,18827,562,18827,99,18827,3,20409,6,1.0277427000110038
3,1,,2026-07-22T21:06:59.406926,105635,18902,9207,18902,203,18902,548,18902,102,18902,5,20608,8,1.0285608999984106
3,1,,2026-07-22T21:07:00.435460,105706,18567,9114,18567,200,18567,561,18567,102,18567,8,20505,4,1.0280611000052886
3,1,,2026-07-22T21:07:01.464200,105234,18778,9176,18778,210,18778,562,18778,78,18778,0,20373,6,1.028371899999911
3,1,,2026-07-22T21:07:02.493037,105173,18735,9178,18735,200,18735,542,18735,107,18735,5,20756,9,1.0285003000026336
3,1,,2026-07-22T21:07:03.520973,105188,19042,9184,19042,196,19042,537,19042,109,19042,1,20452,10,1.0276177000050666
3,1,,2026-07-22T21:07:04.548646,105294,18707,9147,18707,222,18707,561,18707,112,18707,6,20817,8,1.0273216999921715
3,1,,2026-07-22T21:07:05.577051,105418,18801,9106,18801,215,18801,576,18801,89,18801,3,20414,5,1.0281439000100363
3,1,,2026-07-22T21:07:06.606466,105365,18914,9165,18914,210,18914,531,18914,99,18914,2,20527,5,1.0290571000077762
3,1,,2026-07-22T21:07:07.635524,105546,18651,9198,18651,204,18651,540,18651,102,18651,2,20492,5,1.028677099995548
3,1,,2026-07-22T21:07:08.664200,105150,18635,8950,18635,221,18635,564,18635,105,18635,2,20393,10,1.0283588000020245
3,1,,2026-07-22T21:07:09.693520,105976,19030,9285,19030,228,19030,560,19030,90,19030,0,20470,7,1.0288580999913393
3,1,,2026-07-22T21:07:10.722399,105959,19049,9334,19049,227,19049,535,19049,122,19049,2,20434,6,1.0285109000105876
3,1,,2026-07-22T21:07:11.751213,105220,18756,9055,18756,210,18756,542,18756,110,18756,5,20349,7,1.028466000003391
3,1,,2026-07-22T21:07:12.780515,105700,18998,9291,18998,227,18998,536,18998,101,18998,4,20404,8,1.0289260999998078
3,1,,2026-07-22T21:07:13.809355,105360,18636,9101,18636,204,18636,541,18636,108,18636,2,20284,6,1.0284988000057638
3,1,,2026-07-22T21:07:14.838153,106049,19095,9347,19095,206,19095,567,19095,98,19095,2,20568,6,1.0284501999994973
3,1,,2026-07-22T21:07:15.867328,105539,18668,9091,18668,198,18668,532,18668,104,18668,3,20435,6,1.0288209999998799
3,1,,2026-07-22T21:07:16.896721,105761,18982,9180,18982,205,18982,572,18982,114,18982,3,20406,6,1.029022899994743
3,1,,2026-07-22T21:07:17.922642,105606,18925,9187,18925,203,18925,535,18925,97,18925,3,20448,7,1.0256064999994123
3,1,,2026-07-22T21:07:18.951954,106124,18794,9138,18794,202,18794,536,18794,113,18794,6,20553,1,1.0291403000010177
3,1,,2026-07-22T21:07:19.981921,105694,18861,9157,18861,210,18861,564,18861,97,18861,5,20536,5,1.0295999000081792
3,1,,2026-07-22T21:07:21.010928,105591,18757,9148,18757,221,18757,573,18757,100,18757,3,20710,3,1.0285869000072125
3,1,,2026-07-22T21:07:22.040261,105665,18918,9285,18918,211,18918,541,18918,100,18918,1,20420,9,1.0288581000058912
3,1,,2026-07-22T21:07:23.069454,105918,18853,9247,18853,202,18853,546,18853,97,18853,5,20640,7,1.028808900009608
3,1,,2026-07-22T21:07:24.098210,105585,18818,9153,18818,223,18818,551,18818,107,18818,1,20450,5,1.028336399991531
3,1,,2026-07-22T21:07:25.127125,106146,18855,9213,18855,223,18855,534,18855,93,18855,2,20301,3,1.0284849000017857
3,1,,2026-07-22T21:07:26.156307,105730,18966,9202,18966,178,18966,547,18966,117,18966,3,20463,5,1.028825200002757
3,1,,2026-07-22T21:07:27.185251,105694,18762,9098,18762,217,18762,593,18762,111,18762,3,20610,7,1.0285960000037448
3,1,,2026-07-22T21:07:28.213781,105178,18676,9116,18676,218,18676,555,18676,97,18676,5,20683,8,1.028155499996501
3,1,,2026-07-22T21:07:29.243582,105285,18880,9322,18880,213,18880,549,18880,96,18880,4,20540,6,1.029484600003343
3,1,,2026-07-22T21:07:30.271730,105292,18867,9188,18867,193,18867,541,18867,108,18867,4,20634,7,1.0278167000069516
3,1,,2026-07-22T21:07:31.300022,105951,18985,9262,18985,229,18985,566,18985,110,18985,5,20534,9,1.0279432999959681
3,1,,2026-07-22T21:07:32.328830,105295,18796,9163,18796,188,18796,548,18796,115,18796,5,20425,6,1.0284997000126168
3,1,,2026-07-22T21:07:33.358518,105694,18884,9210,18884,227,18884,524,18884,98,18884,6,20438,8,1.0293329999985872
3,1,,2026-07-22T21:07:34.388114,105988,18786,9160,18786,224,18786,560,18786,119,18786,0,20517,11,1.02908789999492
3,1,,2026-07-22T21:07:35.416587,105870,18879,9151,18879,204,18879,533,18879,126,18879,3,20389,5,1.0280629000044428
3,1,,2026-07-22T21:07:36.445163,105585,18551,9076,18551,199,18551,557,18551,117,18551,1,20383,9,1.0281973999954062
3,1,,2026-07-22T21:07:37.474673,105756,18783,9042,18783,197,18783,517,18783,116,18783,4,20548,8,1.0291285999992397
3,1,,2026-07-22T21:07:38.503904,105533,18769,9176,18769,197,18769,476,18769,118,18769,3,20369,5,1.028895100011141
3,1,,2026-07-22T21:07:39.533003,105863,18953,9267,18953,226,18953,556,18953,110,18953,2,20342,4,1.0286540999950375
3,1,,2026-07-22T21:07:40.562086,105562,18950,9271,18950,214,18950,517,18950,112,18951,3,20632,5,1.0287415999919176
3,1,,2026-07-22T21:07:41.591265,105445,18777,9094,18777,201,18778,568,18778,119,18777,5,20591,9,1.0287993999954779
3,1,,2026-07-22T21:07:42.618542,106014,18758,9108,18758,217,18757,550,18757,104,18757,2,20601,5,1.026872899994487
3,1,,2026-07-22T21:07:43.647034,105331,18639,9012,18639,182,18639,537,18639,101,18639,5,20746,9,1.028201099994476
3,1,,2026-07-22T21:07:44.675943,105157,19006,9145,19006,212,19006,593,19006,93,19006,2,20710,8,1.0285421000007773
3,1,,2026-07-22T21:07:45.704797,105923,18826,9230,18826,203,18826,585,18826,107,18826,3,20576,5,1.0284340000071097
3,1,,2026-07-22T21:07:46.733119,106014,19091,9295,19091,211,19091,528,19091,90,19091,2,20562,12,1.028031000008923
3,1,,2026-07-22T21:07:47.761603,106404,19057,9191,19057,186,19057,567,19057,118,19057,2,20248,0,1.028158600005554
3,1,,2026-07-22T21:07:48.791642,105959,18958,9297,18958,198,18958,513,18958,94,18958,6,20446,6,1.0296014999912586
3,1,,2026-07-22T21:07:49.819815,106361,19216,9363,19216,250,19216,564,19216,107,19216,6,20696,6,1.0278647000086494
3,1,,2026-07-22T21:07:50.848348,106120,18990,9092,18990,225,18990,609,18990,107,18990,4,20598,10,1.0282180000067456
3,1,,2026-07-22T21:07:51.877679,106221,19136,9294,19136,207,19136,596,19136,99,19136,4,20336,11,1.0289694000093732
3,1,,2026-07-22T21:07:52.904920,105859,18774,9251,18774,212,18774,494,18774,105,18774,5,20340,6,1.0269480999995722
3,1,,2026-07-22T21:07:53.933953,105348,18982,9237,18982,208,18982,536,18982,104,18982,0,20410,3,1.0287078000110341
3,1,,2026-07-22T21:07:54.961775,106135,19083,9345,19083,209,19083,565,19083,100,19083,3,20380,8,1.0274691999948118
3,1,,2026-07-22T21:07:55.989748,105548,18719,9053,18719,202,18719,536,18719,112,18719,3,20627,7,1.0276130999991437
3,1,,2026-07-22T21:07:57.019122,105793,18737,9058,18737,227,18737,549,18737,129,18737,1,20692,6,1.0290281999914441
3,1,,2026-07-22T21:07:58.048429,105936,18618,9074,18618,201,18618,557,18618,100,18618,1,20468,3,1.028924600002938
3,1,,2026-07-22T21:07:59.077968,106029,18809,9119,18809,208,18809,536,18809,96,18809,3,20600,5,1.0292547999997623
3,1,,2026-07-22T21:08:00.105698,105594,18725,9183,18725,245,18725,553,18725,119,18725,1,20579,4,1.027375599995139
3,1,,2026-07-22T21:08:01.135126,105426,18945,9181,18945,216,18945,540,18945,119,18945,5,20622,4,1.0291165000089677
3,1,,2026-07-22T21:08:02.165020,106080,19251,9379,19251,206,19251,561,19251,106,19251,4,20560,6,1.0295159999950556
3,1,,2026-07-22T21:08:03.194074,106380,18981,9243,18981,196,18981,573,18981,103,18981,3,20718,1,1.028689900005702
3,1,,2026-07-22T21:08:04.223029,105599,19013,9297,19013,201,19013,554,19013,111,19013,3,20529,6,1.0285701999964658
3,1,,2026-07-22T21:08:05.252286,105784,18725,9064,18725,198,18725,543,18725,106,18725,2,20556,5,1.0289168000017526
3,1,,2026-07-22T21:08:06.280361,106225,18986,9314,18986,206,18986,558,18986,110,18986,3,20784,6,1.027672900003381
3,1,,2026-07-22T21:08:07.310558,105912,18832,9222,18832,220,18832,557,18832,96,18832,3,20783,8,1.0297785000002477
3,1,,2026-07-22T21:08:08.339550,106436,19135,9334,19135,196,19135,569,19135,101,19135,8,20442,5,1.0287001999968197
3,1,,2026-07-22T21:08:09.368666,106440,18977,9256,18977,228,18977,555,18977,113,18977,4,20462,10,1.0287507000030018
3,1,,2026-07-22T21:08:10.397452,105532,18870,9034,18870,223,18870,538,18870,113,18870,5,20388,5,1.0284283000073629
3,1,,2026-07-22T21:08:11.427568,105897,18685,9045,18685,190,18685,558,18685,95,18685,1,20362,3,1.029838500006008
3,1,,2026-07-22T21:08:12.456790,105601,18710,9092,18710,216,18710,559,18710,112,18710,2,20577,6,1.028818599996157
3,1,,2026-07-22T21:08:13.485748,106169,18908,9202,18908,237,18908,583,18908,105,18908,4,20646,10,1.0285875999979908
3,1,,2026-07-22T21:08:14.513555,105492,18748,9125,18748,208,18748,548,18748,113,18748,3,20668,10,1.027434399991762
3,1,,2026-07-22T21:08:15.543783,106022,18797,9161,18797,204,18797,522,18797,129,18797,4,20701,4,1.0298595000058413
3,1,,2026-07-22T21:08:16.572670,105685,18838,9256,18838,204,18838,546,18838,115,18838,9,20436,6,1.0284920999984024
3,1,,2026-07-22T21:08:17.601494,106184,19000,9299,19000,195,19000,535,19000,114,19000,1,20577,4,1.0284360000077868
3,1,,2026-07-22T21:08:18.630425,105891,18700,9083,18700,201,18700,532,18700,94,18700,3,20594,9,1.0285749999893596
3,1,,2026-07-22T21:08:19.659671,105800,19057,9256,19057,225,19057,552,19057,97,19057,3,20486,6,1.0289066999976058
3,1,,2026-07-22T21:08:20.688840,105255,18923,9177,18923,235,18923,599,18923,104,18923,3,20430,10,1.0287434999918332
3,1,,2026-07-22T21:08:21.718023,105948,19116,9333,19116,224,19116,548,19117,111,19117,4,20860,6,1.028814000004786
3,1,,2026-07-22T21:08:22.747404,105720,18889,9235,18889,205,18889,535,18888,99,18888,5,20608,3,1.0289744999899995
3,1,,2026-07-22T21:08:23.775862,105654,18787,9161,18787,208,18787,541,18787,116,18787,2,20596,10,1.0281315999891376
3,1,,2026-07-22T21:08:24.804427,105450,18959,9199,18959,191,18959,561,18959,118,18959,4,20534,4,1.0282066000072518
3,1,,2026-07-22T21:08:25.832668,106133,18792,9095,18792,214,18792,529,18792,105,18792,5,20648,9,1.0278228000097442
3,1,,2026-07-22T21:08:26.861718,105820,18762,9167,18762,172,18762,537,18762,89,18762,4,20593,4,1.028685500001302
3,1,,2026-07-22T21:08:27.890465,106240,18867,9231,18867,204,18867,555,18867,113,18867,1,20594,10,1.0283172000054037
3,1,,2026-07-22T21:08:28.919186,105837,18745,9189,18745,199,18745,525,18745,95,18745,1,20461,4,1.0283545999991475
3,1,,2026-07-22T21:08:29.948001,105589,18715,9202,18715,205,18715,509,18715,106,18715,3,20363,4,1.0283278999995673
3,1,,2026-07-22T21:08:30.977402,106081,18925,9167,18925,250,18925,539,18925,119,18925,3,20687,7,1.029023800001596
3,1,,2026-07-22T21:08:32.006292,105832,18874,9178,18874,190,18874,548,18874,120,18874,2,20226,3,1.028562299994519
3,1,,2026-07-22T21:08:33.035780,105569,18735,9117,18735,214,18735,599,18735,108,18735,2,20372,5,1.0291347000020323
3,1,,2026-07-22T21:08:34.065170,105687,18688,9112,18688,237,18688,506,18688,79,18688,2,20632,4,1.028991400002269
3,1,,2026-07-22T21:08:35.093823,105737,18718,9108,18718,208,18718,496,18719,100,18719,4,20605,2,1.0282320999976946
3,1,,2026-07-22T21:08:36.122896,106146,18822,9071,18822,207,18822,585,18821,97,18821,2,20516,6,1.0287994999962393
3,1,,2026-07-22T21:08:37.151638,106103,18937,9281,18937,190,18937,529,18937,111,18937,3,20559,7,1.0283421999920392
3,1,,2026-07-22T21:08:38.178934,105982,18731,9218,18731,199,18731,521,18731,121,18731,2,20488,5,1.0269160000025295
3,1,,2026-07-22T21:08:39.208541,105930,18933,9285,18933,224,18933,550,18933,102,18933,6,20608,8,1.0292921000072965
3,1,,2026-07-22T21:08:40.237233,105142,18770,9098,18770,230,18770,572,18770,100,18770,2,20521,5,1.0283310999948299
3,1,,2026-07-22T21:08:41.266881,105481,18810,9256,18810,224,18810,532,18810,106,18810,3,20580,4,1.0293488000024809
3,1,,2026-07-22T21:08:42.295652,105752,18902,9088,18902,220,18902,561,18902,127,18902,2,20472,10,1.0283973000041442
3,1,,2026-07-22T21:08:43.324556,106378,18964,9209,18964,198,18964,597,18964,112,18964,4,20481,7,1.0284637000004295
3,1,,2026-07-22T21:08:44.353082,105664,18926,9167,18926,219,18926,572,18926,106,18926,5,20449,5,1.0281518999981927
3,1,,2026-07-22T21:08:45.382603,105424,18701,9146,18701,203,18701,549,18701,111,18701,1,20729,2,1.0291058000002522
3,1,,2026-07-22T21:08:46.411102,105769,18890,9280,18890,206,18890,517,18890,111,18890,6,20674,7,1.028164100003778
3,1,,2026-07-22T21:08:47.439836,106099,18766,9176,18766,189,18766,550,18766,106,18766,1,20574,6,1.028407599995262
3,1,,2026-07-22T21:08:48.469458,105853,18734,9181,18734,171,18734,536,18734,109,18734,3,20402,5,1.0292630000039935
3,1,,2026-07-22T21:08:49.498448,105728,18776,9039,18776,213,18776,508,18776,111,18776,1,20705,4,1.0285907999932533
3,1,,2026-07-22T21:08:50.527615,105891,18794,9039,18794,196,18794,546,18794,133,18794,2,20735,2,1.0287723000074038
3,1,,2026-07-22T21:08:51.556185,104621,18561,8990,18561,194,18561,527,18561,97,18561,3,20242,10,1.0282444000040414
3,1,,2026-07-22T21:08:52.585355,105571,18909,9234,18909,201,18909,576,18909,103,18909,1,20508,5,1.0286399999895366
3,1,,2026-07-22T21:08:53.614737,106419,19041,9184,19041,210,19041,551,19041,109,19041,0,20687,2,1.0290067000023555
3,1,,2026-07-22T21:08:54.643838,105278,18693,9184,18693,202,18693,545,18693,107,18693,3,20506,5,1.0287038999958895
3,1,,2026-07-22T21:08:55.673878,106160,19000,9233,19000,202,19000,559,19000,109,19000,4,20785,7,1.0296789999993052
3,1,,2026-07-22T21:08:56.703579,105057,18731,9098,18731,205,18731,546,18731,122,18731,5,20545,4,1.029390700001386
3,1,,2026-07-22T21:08:57.732433,105754,18799,9229,18799,200,18799,490,18799,106,18799,3,20567,2,1.0284624999912921
3,1,,2026-07-22T21:08:58.761401,105905,18932,9259,18932,199,18932,547,18932,118,18932,1,20751,5,1.0285730000032345
3,1,,2026-07-22T21:08:59.790123,105545,19009,9315,19009,200,19009,529,19009,98,19009,3,20636,10,1.028367499995511
3,1,,2026-07-22T21:09:00.819715,105623,18723,9161,18723,188,18723,569,18723,125,18723,4,20793,6,1.0291474999976344
3,1,,2026-07-22T21:09:01.849354,105739,18633,9072,18633,202,18633,533,18633,113,18633,3,20590,2,1.029297500004759
3,1,,2026-07-22T21:09:02.879181,104967,18824,9214,18824,200,18824,533,18824,85,18824,2,20439,4,1.0294465000042692
3,1,,2026-07-22T21:09:03.907885,105055,18682,9039,18682,205,18682,550,18682,121,18682,3,20518,6,1.0282867000059923
3,1,,2026-07-22T21:09:04.938015,105004,18770,9157,18770,230,18770,555,18770,115,18770,6,20389,7,1.029739800011157
3,1,,2026-07-22T21:09:05.967390,106156,19021,9220,19021,224,19021,604,19021,105,19021,1,20703,2,1.0289508999994723
